key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,pubmed_id,pmc_id
rayyan-185168528,Mussel Shell-Derived Macroporous 3D Scaffold: Characterization and Optimization Study of a Bioceramic from the Circular Economy.,2020,6,12,Marine drugs,1660-3397 (Electronic),18,6,,Scialla S and Carella F and Dapporto M and Sprio S and Piancastelli A and Palazzo B and Adamiano A and Degli Esposti L and Iafisco M and Piccirillo C,https://pubmed.ncbi.nlm.nih.gov/32545532/,eng,,,"Fish industry by-products constitute an interesting platform for the extraction and recovery of valuable compounds in a circular economy approach. Among them, mussel shells could provide a calcium-rich source for the synthesis of hydroxyapatite (HA) bioceramics. In this work, HA nanoparticles have been successfully synthesized starting from mussel shells (Mytilus edulis) with a two steps process based on thermal treatment to convert CaCO(3) in CaO and subsequent wet precipitation with a phosphorus source. Several parameters were studied, such as the temperature and gaseous atmosphere of the thermal treatment as well as the use of two different phosphorus-containing reagents in the wet precipitation. Data have revealed that the characteristics of the powders can be tailored, changing the conditions of the process. In particular, the use of (NH(4))(2)HPO(4) as the phosphorus source led to HA nanoparticles with a high crystallinity degree, while smaller nanoparticles with a higher surface area were obtained when H(3)PO(4) was employed. Further, a selected HA sample was synthesized at the pilot scale; then, it was employed to fabricate porous 3D scaffolds using the direct foaming method. A highly porous scaffold with open and interconnected porosity associated with good mechanical properties (i.e., porosity in the range 87-89%, pore size in the range 50-300 Î¼m, and a compressive strength Ïƒ = 0.51 Â± 0.14 MPa) suitable for bone replacement was achieved. These results suggest that mussel shell by-products are effectively usable for the development of compounds of high added value in the biomedical field."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 2 - Population,1 - Type of study",32545532,PMC7344406
rayyan-185168529,"Microplastics in wild freshwater fish of different feeding habits from Beijiang and Pearl River Delta regions, south China.",2020,11,1,Chemosphere,1879-1298 (Electronic),258,,127345,Wang S and Zhang C and Pan Z and Sun D and Zhou A and Xie S and Wang J and Zou J,https://pubmed.ncbi.nlm.nih.gov/32544814/,eng,,England,"Microplastic pollution is a major global challenge and a severe threat to aquatic organisms. The Pearl River Basin is the most important river system in Guangdong Province, China. As the second largest tributary of the Pearl River Basin, the Beijiang River flows through many cities in Guangdong Province and eventually merges into the Pearl River Delta. The goal of this research was to explore the microplastic pollution problem in the Beijiang River and Pearl River Delta. In total, 26 surface water and 47 wild freshwater fish samples from the Pearl River Delta and the main runoff area of the Beijiang River were collected. The average abundance of microplastics in surface water samples from the Beijiang River was 3183 items/mÂ³, and the average abundance in fish samples was 5.6 items/individual; the values for the Pearl River Delta were 7571 items/mÂ³ and 4.8 items/individual. In all samples, fibers and fragments were the major microplastic contaminants, most were white in color, and most were <1Â mm in size. The microplastic abundance in carnivorous fish samples in the Beijiang River and Pearl River Delta was 3.5 and 3 items/individual, respectively, and omnivorous fish samples had 6.8 and 6.2 items/individual, respectively. Thus, the microplastic abundance in omnivorous fish samples was about twice that of the carnivorous fish. These results reveal the quantity of microplastic pollution in the Beijiang River and the Pearl River Delta and provide an important basis for further study of microplastics in the freshwater ecosystem of the Pearl River Basin."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32544814,
rayyan-185168530,Microplastics Lead to Hyperactive Swimming Behaviour in Adult Zebrafish.,2020,7,1,"Aquatic toxicology (Amsterdam, Netherlands)",1879-1514 (Electronic),224,,105521,Chen Q and Lackmann C and Wang W and Seiler TB and Hollert H and Shi H,https://pubmed.ncbi.nlm.nih.gov/32504859/,eng,,Netherlands,"Microplastic pollution has drawn the attention of both scientists and the public regarding their potential ecotoxicological risks. In the present study, we carried out aqueous exposure experiments to adult zebrafish with polystyrene microplastics (5 Î¼m) at a wide range of concentrations (0.001-20 mg/L, equals to 14.5âˆ¼2.9 Ã— 10(5) particles/mL). Our results showed the gastrointestinal tract (GIT) was the dominant microplastic accumulation site in zebrafish, followed by the gill, whereas no microplastics were detected in the brain or muscle. Microplastic accumulation in GIT did not cause obvious damages to intestinal villi in general. However, the thickness of muscularis layer in the foregut reduced by 32% after 1 mg/L (1.45 Ã— 10(4) particles/mL) microplastic exposure. As there were no signs of oxidative stress or other histological changes found in the fish, we further investigated the energy-supplying influential factors. We found that the zebrafish became hyperactive after microplastic exposure, whose swimming distance had increased to 1.3-2.4 folds than that of control, and also stayed at manic and active states much longer. The fish behavioural alteration is probably attributed to the particulate matter stimulation and the up-regulation of estrogen contents. Results also showed that the excessive movements of zebrafish also led to decreased glucose and acetaldehyde metabolite contents and increased amino acid amounts, which further proved the shortage of energy-supplying substances. Therefore, the present study suggests that micro-sized microplastics can induce obvious behavioural abnormality at concentrations that some other toxicological endpoints may not warn effects."," RAYYAN-INCLUSION: {""Querusche""=>""Maybe"", ""Angelo""=>""Maybe""}",32504859,
rayyan-185168531,Microplastics in fishes and their living environments surrounding a plastic production area.,2020,7,20,The Science of the total environment,1879-1026 (Electronic),727,,138662,Li B and Su L and Zhang H and Deng H and Chen Q and Shi H,https://pubmed.ncbi.nlm.nih.gov/32498185/,eng,,Netherlands,"Microplastic-associated risks in freshwater ecosystems have triggered significant concerns in recent years. However, the contribution of plastic production processing to microplastic pollution is largely unknown. The present study investigated microplastic pollution in biotic and abiotic compartments in three sites which are in surrounding area of a plastic industrial colony and a site from a reservoir for drinking water as reference. The abundances of microplastics were 0.4-20.5 items/L in surface water, 44.4-124.7 items/kg (ww) in sediment and 1.9-6.1 items/individual in guts of Hemiculter leucisculus from the industrial area. In contrast, the abundances were much lower levels of 0.1Â Â±Â 0.1 items/L in surface water, 0.5Â Â±Â 0.2 items/kg (ww) in sediment and 0.2Â Â±Â 0.01 items/individual in H. leucisculus in the reference site, respectively. A large quantity of raw pellets were found on the grounds surrounding the plastic factories. The dominant shapes of microplastics found in sediment were fragments (67%), followed by pellets (18%). Unexpectedly, neither fragments nor pellets (> 1Â mm) were found in any fish. The organ index of liver in Hemiculter leucisculus, including four types of histopathological changes, was up to 5.5-9.9 in the plastic production area and only 1.6 in the reference site. Our results strongly suggest that microplastic pollution was in high level, and the histopathological damage in fish tissues strongly confirmed the microplastic pollution and ecological response of the plastic production area. Our results also indicate that the feeding types of local fish species might be the reasons leading to the absence of raw pellets or fragments in fish, despite high abundances of microplastics existed in their living environments. CAPSULE ABSTRACT: The plastic production area is a special point source of microplastic in the environments."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32498185,
rayyan-185168532,Characterization and toxicology evaluation of low molecular weight chitosan on zebrafish.,2020,7,15,Carbohydrate polymers,1879-1344 (Electronic),240,,116164,Chou CM and Mi FL and Horng JL and Lin LY and Tsai ML and Liu CL and Lu KY and Chu CY and Chen YT and Lee YA and Cheng CH,https://pubmed.ncbi.nlm.nih.gov/32475540/,eng,,England,"Chitosan is suggested as no or low toxicity and biocompatible biomaterial. Digestion of chitosan to reduce molecular weight and formulate nanoparticle was generally used to improve efficiency for DNA or protein delivery. However, the toxicity of low-molecular-weight chitosan (LMWCS) towards freshwater fishes has not been well evaluated. Here, we reported the toxic mechanism of LMWCS using zebrafish (Danio rerio) liver (ZFL) cell line, zebrafish larvae, and adult fish. LMWCS rapidly induced cytotoxicity of ZFL cells and death of zebrafish. Cell membrane damaged by LMWCS reduced cell viability. Damaged membrane of epithelial cell in zebrafish larvae induced breakage of the yolk. Adult fish exhibited hypoxia before death due to multiple damages induced by LMWCS. Although the toxicity of LMWCS was revealed in zebrafish model, the toxicity was only present in pHâ€‰<â€‰7 and easy be neutralized by other negative ions. Collectively, these data improved a new understanding of LMWCS properties."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: ANG: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",32475540,
rayyan-185168533,"Microplastic pollution in surface water from east coastal areas of Guangdong, South China and preliminary study on microplastics biomonitoring using two marine fish.",2020,10,1,Chemosphere,1879-1298 (Electronic),256,,127202,Zhang C and Wang S and Sun D and Pan Z and Zhou A and Xie S and Wang J and Zou J,https://pubmed.ncbi.nlm.nih.gov/32470745/,eng,,England,"Microplastic pollution, one of the major global challenges, is a severe threaten to aquatic organisms. The purpose of this study was to investigate the abundance, distribution and characteristics of microplastics in coastal surface waters from eastern Guangdong, south China. We chose pelagic Konosirus punctatus and demersal Mugil cephalus from different sampling sites as candidate monitoring species for the ingestion of marine microplastics, and talked about the relationship between water samples and fish samples. We tried to find out the regulation about microplastics characteristics in fish samples and fish own traits. The mean abundance of microplastics in surface water was 8895 items/m(3), small white fragments were dominating character. We need to increase the amount of fish data to further explore. This study would not only provide a detailed reference for a better understanding of microplastic pollution in Guangdong coastal areas, but also shed an insight in prospect of using fish as biomonitoring of microplastic wastes."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32470745,
rayyan-185168534,"First evidence of microplastics bioaccumulation by marine organisms in the Port Blair Bay, Andaman Islands.",2020,6,1,Marine pollution bulletin,1879-3363 (Electronic),155,,111163,Goswami P and Vinithkumar NV and Dharani G,https://pubmed.ncbi.nlm.nih.gov/32469778/,eng,,England,"Microplastic (MP) pollution has become a global concern. We aim to quantify the extent of MP pollution in the coastal ecosystem of the Port Blair Bay, A&N Islands. Water, sediment, zooplankton, finfish, and shellfish samples were collected from the Port Blair Bay and analyzed for the presence of MP. Average concentrations of MP in water, sediment, zooplankton, finfish, and shellfishes were found to be 0.93Â Â±Â 0.59 particles per m(3), 45.17Â Â±Â 25.23 particles per kilogram, 0.12Â Â±Â 0.07 pieces per zooplankter and 10.65Â Â±Â 7.83 particles per specimen, respectively. High amount of MP retention was observed in the zooplankton community. Maximum MP ingestion was observed in adult Carangoides malabaricus. Fiber was most abundant in water, sediment, and fish samples, followed by fragment and pellet. However, fragments were predominant in zooplankton. Nylon, acrylic, and ionomer surlyn were most abundant polymer types in the bay environment. These results demand further attention to combat plastic pollution in the coastal ecosystem."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32469778,
rayyan-185168535,Do whitefish (Coregonus lavaretus) larvae show adaptive variation in the avoidance of microplastic ingestion?,2020,7,1,"Environmental pollution (Barking, Essex : 1987)",1873-6424 (Electronic),262,,114353,Huuskonen H and Subiron I Folguera J and Kortet R and Akkanen J and Vainikka A and Janhunen M and KekÃ¤lÃ¤inen J,https://pubmed.ncbi.nlm.nih.gov/32443205/,eng,,England,"The presence of microplastics in aquatic ecosystems has recently received increased attention. Small plastic particles may resemble natural food items of larval fish and other aquatic organisms, and create strong selective pressures on the feeding traits in exposed populations. Here, we examined if larval ingestion of 90Â Î¼m polystyrene microspheres, in the presence of zooplankton (Artemia nauplii, mean lengthÂ =Â 433Â Î¼m), shows adaptive variation in the European whitefish (Coregonus lavaretus). A full-factorial experimental breeding design allowed us to estimate the relative contributions of male (sire) and female (dam) parents and full-sib family variance in early feeding traits, and also genetic (co)variation between these traits. We also monitored the magnitude of intake and elimination of microplastics from the alimentary tracts of the larvae. In general, larval whitefish ingested small numbers of microplastics (meanÂ =Â 1.8, rangeÂ =Â 0-26 particles per larva), but ingestion was marginally affected by the dam, and more strongly by the full-sib family variation. Microsphere ingestion showed no statistically significant additive genetic variation, and thus, no heritability. Moreover, microsphere ingestion rate covaried positively with the ingestion of Artemia, further suggesting that larvae cannot adaptively avoid microsphere ingestion. Together with the detected strong genetic correlation between food intake and microplastic intake, the results suggest that larval fish do not readily possess additive genetic variation that would help them to adapt to the increasing pollution by microplastics. The conflict between feeding on natural food and avoiding microplastics deserves further attention."," RAYYAN-INCLUSION: {""Querusche""=>""Maybe"", ""Angelo""=>""Maybe""}",32443205,
rayyan-185168536,Close encounters - microplastic availability to pelagic amphipods in sub-antarctic and antarctic surface waters.,2020,7,1,Environment international,1873-6750 (Electronic),140,,105792,Jones-Williams K and Galloway T and Cole M and Stowasser G and Waluda C and Manno C,https://pubmed.ncbi.nlm.nih.gov/32438220/,eng,,Netherlands,"This study investigated the distribution of plastic debris from the Atlantic portion of the Sub-Antarctic to the Antarctic Peninsula. This region is home to some of the highest concentrations of zooplankton biomass but is also threatened by increasing shipping traffic from fishing and the growing tourism market. Samples were collected using a surface-towed neuston net during the Austral summer 2018, aboard the RRS James Clark Ross. Using Fourier Transform Infrared Spectrometry it was found that 45.6% of the plastic particles isolated from seawater samples were sampling contamination, originating predominantly from the ship. Of the remaining particles, both low density (polyethylene, polypropylene) and high-density (phenoxy and epoxy resins) polymers were found in the surface water suggesting both long-range and local sources of origin. Whilst we found that micro and mesoplastic concentrations in seawater were significantly low (0.013Â Â±Â 0.005n/m(3)) compared to global averages, they were higher along the Antarctic Peninsula than the open ocean (Sub-Antarctic) stations. The potential availability of micro and mesoplastics (MP) to pelagic amphipods was explored, using an observed encounter rate (OER) and a possible encounter rate (PER). The total OER (0.8%) was higher than the PER (0.15%), suggesting that even at low concentrations, microplastics are encountered, and potentially consumed, by amphipods. This study highlights the need to prioritise regions of high zooplankton abundance and to investigate both water and biota to build up a picture of plastic pollution and its potential interaction with the Antarctic Ecosystem."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32438220,
rayyan-185168537,A review of the influences of microplastics on toxicity and transgenerational effects of pharmaceutical and personal care products in aquatic environment.,2020,8,25,The Science of the total environment,1879-1026 (Electronic),732,,139222,Zhou R and Lu G and Yan Z and Jiang R and Bao X and Lu P,https://pubmed.ncbi.nlm.nih.gov/32438173/,eng,,Netherlands,"PPCPs (pharmaceutical and personal care products) and microplastics (MPs) are two types of emerging pollutants that are ubiquitous and widely concerned in the environment. Both of them can accumulate in fish or aquatic invertebrates and transfer to offspring, thereby producing toxic effects on both parents and offspring, in which the characteristics of MPs also enable them to adsorb PPCPs thus producing carrier effects. In this study, we have conducted a comprehensive review of MPs and PPCPs and found that MPs can act as a carrier of PPCPs to influence the bioaccumulation of PPCPs. MPs and PPCPs have toxicity and transgenerational effects on both fish and aquatic invertebrates in many aspects, and MPs can also affect the toxicity and transgenerational effects of PPCPs due to their carrier effects. This paper revealed that MPs may have an important impact on the bioavailability of PPCPs and the interaction between MPs and PPCPs is a hot topic in future research. This study also puts forward the shortcomings of the current research and related suggestions, and relevant research should be carried out as soon as possible to provide the basis for the prevention and treatment of fresh water."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32438173,
rayyan-185168538,Are anthropogenic fibres a real problem for red mullets (Mullus barbatus) from the NW Mediterranean?,2020,9,1,The Science of the total environment,1879-1026 (Electronic),733,,139336,RodrÃ­guez-Romeu O and Constenla M and CarrassÃ³n M and Campoy-Quiles M and Soler-Membrives A,https://pubmed.ncbi.nlm.nih.gov/32422462/,eng,,Netherlands,"Microfibres are among the most prevalent type of microplastics in marine environments. Man-made fibres derived from cellulose are distributed worldwide, but are often confused with synthetic plastic fibres and consequently neglected. All these fibres may adversely affect aquatic organisms, but their levels and potential effects in wild fish remain unknown. We analysed anthropogenic fibre (AF) ingestion in the red mullet (Mullus barbatus), at both temporal and geographical scales, to assess potential effects of these fibres on fish health condition. AFs were present in 50% of fish digestive tracts, with a mean of 1.48 AFs per individual (SDâ€¯=â€¯1.98). In Barcelona, an increase of 46% in AF ingestion was observed in 2018 compared to 2007. AF ingestion also increases by 20% when Barcelona is compared to a less urban area (the town of Blanes). Visual characterization of fibres by typologies-corroborated by Raman spectroscopy-allowed classification and identification of 88% of AFs as cellulosic (57%), and synthetic polymers (PET) (31%). In all sampling stations, the only histopathological alterations were cysts of unknown etiology, and the most abundant parasites were nematodes. None of these alterations, parasite load, or other fish health indicators (condition indices) indicate an effect of AF ingestion."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: ANG: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32422462,
rayyan-185168539,Polystyrene microplastics decrease F-53B bioaccumulation but induce inflammatory stress in larval zebrafish.,2020,9,1,Chemosphere,1879-1298 (Electronic),255,,127040,Yang H and Lai H and Huang J and Sun L and Mennigen JA and Wang Q and Liu Y and Jin Y and Tu W,https://pubmed.ncbi.nlm.nih.gov/32416398/,eng,,England,"There is growing concern that microplastics (MPs), which act as carriers of other organic contaminants, are mistakenly ingested by aquatic organisms, consequently causing unpredictable adverse effects. In this study, zebrafish larvae (6Â d post fertilization) were exposed to either 6:2 chlorinated polyfluorinated ether sulfonate (F-53B), polystyrene microplastics (PS-MPs) or their combination for 7Â d to evaluate the effects of the presence of PS-MPs on the bioaccumulation and immunomodulation of F-53B. PS-MPs greatly promoted the sorption of F-53B, which reduced the bioavailability and bioaccumulation of F-53B in zebrafish larvae. F-53B, PS-MPs, or their mixture significantly reduced the body weight of zebrafish larvae. Combined exposure of PS-MPs and F-53B resulted in a significant reduction in superoxide dismutase (SOD) and lysozyme activity, indicating the occurrence of oxidative stress and inflammatory response in zebrafish larvae. The content of malondialdehyde (MDA) and immunoglobulin M (IgM) was not affected by F-53B or PS-MPs, but significantly increased in their combined exposure. Furthermore, co-exposure of F-53B and PS-MPs significantly upregulated the transcripts of pro-inflammatory cxcl-clc and il-1Î² genes and increased the levels of iNOS protein in zebrafish larvae. In addition, enhanced protein expression of NF-ÎºB paralleled the upregulation in the expression of most immune-related genes, suggesting NF-ÎºB pathway was mechanistically involved in these responses. Collectively, the presence of MPs decreased F-53B bioaccumulation, but induced inflammatory stress in larval zebrafish. These findings highlight the health risks of co-contamination of MPs and F-53B in aquatic environments."," RAYYAN-INCLUSION: {""Querusche""=>""Maybe"", ""Angelo""=>""Maybe""}",32416398,
rayyan-185168540,Global distribution of microplastics and its impact on marine environment-a review.,2020,7,1,Environmental science and pollution research international,1614-7499 (Electronic),27,21,25970-25986,Ajith N and Arumugam S and Parthasarathy S and Manupoori S and Janakiraman S,https://pubmed.ncbi.nlm.nih.gov/32382901/,eng,,Germany,"Microplastics are the major environmental health hazards spotted in almost all the marine habitats and biota of world. The earlier research on microplastics have mainly focused on studying abundance and distribution as well as impacts on organisms, while the existing review articles have reviewed on any one of the above aspects or the environmental fate of microplastics. The current review focuses on all the above facets thereby bringing out the incompleteness in information globally in the respective facets. Our findings suggest that among 192 countries of the world, only 22.9% (44) of the countries have carried out research regarding microplastics, while impacts on organisms have mostly targeted fish (38%), whereas studies on other highly affected organisms such as turtles (1%) are not well documented. Therefore, we suggest expanding research in all the above aspects of microplastics considering that there are several pristine marine environments and organisms that are yet unexplored. Quantifying research in these regards would enable to propose a microplastic threshold level and formulate control measures to reduce the use of plastics and its subsequent threat to the marine environment."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32382901,
rayyan-185168541,Microplastics enhance the developmental toxicity of synthetic phenolic antioxidants by disturbing the thyroid function and metabolism in developing zebrafish.,2020,7,1,Environment international,1873-6750 (Electronic),140,,105750,Zhao HJ and Xu JK and Yan ZH and Ren HQ and Zhang Y,https://pubmed.ncbi.nlm.nih.gov/32361124/,eng,,Netherlands,"Coexposure of MPs and other contaminants adsorbed from the environment has raised many attentions, but the understanding of the combined effects of MPs and plastic additives are limited. Butylated hydroxyanisole (BHA), a widely used synthetic phenolic antioxidant in plastics, has gained high concerns due to their unintended environmental release and potential threat to aquatic organisms. This study was conducted to reveal the influences of MPs on the bioaccumulation and developmental toxicity of BHA in zebrafish larvae. As a result, MPs promoted the accumulation of BHA in zebrafish larvae and enhanced the toxicity of BHA in larvae development manifested by reduced hatching rates, increased malformation rates and decreased calcified vertebrae. Although the concentration of MPs was not sufficient to cause obvious developmental toxicity, the impacts of MPs on thyroid hormones status might contribute to the aggravated join toxicity. The metabolomic mechanism was revealed to be that the coexposure of BHA and MPs affected the development of zebrafish larvae via disturbing the metabolism of arachidonic acid, glycerophospholipid, and lipids. Our results emphasized that MPs, even at the nontoxic concentrations, in combination with additives caused health risk that should not be ignored."," RAYYAN-INCLUSION: {""Querusche""=>""Maybe"", ""Angelo""=>""Maybe""}",32361124,
rayyan-185168542,Zebrafish: An emerging model to study microplastic and nanoplastic toxicity.,2020,8,1,The Science of the total environment,1879-1026 (Electronic),728,,138707,Bhagat J and Zang L and Nishimura N and Shimada Y,https://pubmed.ncbi.nlm.nih.gov/32361115/,eng,,Netherlands,"Microplastics (MPs) and nanoplastics (NPs) have received global concern due to its widespread contamination, ingestion in aquatic organisms and the ability to cross the biological barrier. However, our understanding of its bioaccumulation, toxicity, and interaction with other environmental pollutants is limited. Zebrafish is increasingly used to study the bioaccumulation and toxicity of environmental contaminants because of their small size, ease of breed, short life cycle and inexpensive maintenance. The transparent nature of zebrafish embryo and larvae provides excellent experimental advantages over other model organisms in studying the localization of fluorescent-labeled MPs/NPs particles. Zebrafish outplays the traditional rodent models with the availability of transgenic lines, high-throughput sequencing and genetic similarities to humans. All these characteristics provide an unprecedented opportunity to investigate the toxicity of MPs/NPs and associated contaminants. This review summarizes the existing literature on MPs/NPs research in zebrafish and suggests a path forward for future research."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32361115,
rayyan-185168543,Toxicological effects of micronized tire crumb rubber on mummichog (Fundulus heteroclitus) and fathead minnow (Pimephales promelas).,2020,7,1,"Ecotoxicology (London, England)",1573-3017 (Electronic),29,5,524-534,LaPlaca SB and van den Hurk P,https://pubmed.ncbi.nlm.nih.gov/32342294/,eng,,United States,"Recent studies on the distribution of microplastics in the Charleston Harbor, SC, USA revealed that a large part of the microplastic particles that are found in the intertidal sediments are tire wear particles. These particles originate from the wear of tire treads on roadways, and wash into the estuary during rain events. The abundance of these particles has raised questions about potential toxicity to aquatic organisms that ingest these particles. The synthetic rubber in car tires consists of a large variety of chemicals, which can vary between manufacturers, but usually contains styrene-butadiene rubber, carbon black and zinc. To investigate the potential toxicity of tire wear particles, both mummichogs (Fundulus heteroclitus) and fathead minnow (Pimephales promelas) were exposed to different concentrations of crumb rubber particles (38-355â€‰Âµm) in a 7-day static renewal exposure. Dissection of the fish revealed that crumb rubber was ingested and accumulated in the intestinal tract. At the highest concentration tested (6â€‰g/L) partial mortality was observed in the fathead minnow, which came close to the assumed LC(50). To investigate if polynuclear aromatic hydrocarbons (PAHs) were leaching from the particles, bile fluorescence was measured, together with potential induction of cytochrome P450-1A through the ethoxyresorufin-O-deethylase (EROD) assay. Elevated levels of 2-, 4-, and 5-, ring structures representative of PAHs were detected in the bile of exposed animals. Bile fluorescence indicated that 4-ring PAH compounds were the most bioavailable from the crumb rubber particles. Induction of EROD activity was observed in exposed animals at environmentally relevant concentrations of the crumb rubber particles (<1-2â€‰g/L), and this elevated EROD activity indicated that PAH compounds from the crumb rubber particles were being metabolized in both mummichogs and fathead minnow."," RAYYAN-INCLUSION: {""Querusche""=>""Maybe"", ""Angelo""=>""Maybe""}",32342294,
rayyan-185168544,Plastics occurrence in juveniles of Engraulis encrasicolus and Sardina pilchardus in the Southern Tyrrhenian Sea.,2020,5,20,The Science of the total environment,1879-1026 (Electronic),718,,137457,Savoca S and Bottari T and Fazio E and Bonsignore M and Mancuso M and Luna GM and Romeo T and D'Urso L and Capillo G and Panarello G and Greco S and Compagnini G and Lanteri G and Crupi R and Neri F and SpanÃ² N,https://pubmed.ncbi.nlm.nih.gov/32325618/,eng,,Netherlands,"We report the presence of microplastics on the external surface and in the gastrointestinal tract of white late-larval and juvenile stages (fry) of clupeid fishes caught in the Southern Tyrrhenian Sea. The average highest number of plastics debris was recorded on Sardina pilchardus (0.53Â items/specimen); a lower average number of items was observed for Engraulis encrasicolus (0.26 items/specimen). The plastics were characterized by fibers that differed in shape, colour and composition. Polyester, polypropylene, polyacrylonitrile, polyethylene, polyamide, nylon, rayon and polyurethane segments were detected by Raman and FTIR spectroscopies. Traces of organic components and dyes, compounds that are generally included in the polymer matrix to modify its base properties, were also identified on microplastics. Our results raise concerns for the potential transfer of synthetic materials through the marine food web and into humans, given the prominent role of S. pilchardus and E. encrasicolus within the food web as main food source for many marine species."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32325618,
rayyan-185168545,A preliminary analysis of microplastics in edible versus non-edible tissues from seafood samples.,2020,8,1,"Environmental pollution (Barking, Essex : 1987)",1873-6424 (Electronic),263,,114452,Akoueson F and Sheldon LM and Danopoulos E and Morris S and Hotten J and Chapman E and Li J and Rotchell JM,https://pubmed.ncbi.nlm.nih.gov/32302891/,eng,,England,"Plastics have been widely reported to be present in the environment yet there are still many questions regarding the extent of this and the impacts these may have on both the environment and human health. The purpose of this investigation is to determine levels of micro and mesoplastic (MP), in the 1-5000Â Î¼m range, in commercially important species of finfish and shellfish. Additionally, to determine and compare the relative MP levels in edible versus non-edible tissues, and consider the wider implications in terms of human health concerns with a preliminary risk identification approach. For several fish species, samples taken from typically non-edible (gills, digestive system) and edible (muscle) flesh, and were analysed separately. Scallops, where all tissues are edible, were analysed whole. Significant differences were observed in the number of particles isolated from the finfish gills and digestive tissues relative to the control samples, but not in the edible flesh. For scallops, the abundance of particles in the Scottish samples did not vary significantly from the control, while the Patagonian scallops displayed significantly higher numbers of MPs. Characterisation of MPs by FTIR microscopy found that 16-60% (depending on species) were polyethylene terephthalate (PET) and polyethylene (PE) in origin. The risk identification results validate MPs as an emerging risk in the food chain and establish seafood as a vector for the exposure and uptake of MPs through the ingestion route for humans. Levels of MPs in seafood, and a direct link to the human food chain, suggests that their quantification be included as one food safety measure."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32302891,
