key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,pubmed_id,pmc_id
rayyan-185168925,Review of microplastic occurrence and toxicological effects in marine environment: Experimental evidence of inflammation,2020,1,1,Process Safety and Environmental Protection,,142,,jan/14,"Pirsaheb, M. and Hossini, H. and Makhdoumi, P.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086459086&doi=10.1016%2fj.psep.2020.05.050&partnerID=40&md5=f5e3436f70fb8a5b77803690e5841f32,,,,"Microplastics with a size lower than 5 mm are a ubiquitous plastic polymer present in almost all marine environments. Today, microplastic contamination of the marine environment has been an issue of increasing scientific concern. Due to their small size they can be easily misused by a wide range of marine biota and accumulated mainly in the gut. However, the exact consequences of microplastics exposure in the aquatic organisms are largely unknown. This paper summarizes the recent literature on the following objectives: (1) the properties, types and sources of microplastics; (2) the routes of microplastics entrance into the marine environment; (3) ingestion of microplastics by marine biota and the probable toxicological mechanisms; (4) gut microbiota alternation as an inflammation mediator in marine animal. This review focuses on experimental studies indicate histopathological evidences of size and shape dependent microplastics induced inflammation in fish. Â© 2020 Institution of Chemical Engineers","Cited By :16 | RAYYAN-INCLUSION: {""Ana""=>""Excluded"", ""Querusche""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANA: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",,
rayyan-185168926,Polyhedral Oligomeric Silsesquioxane Induced Thermomechanical Reinforcement in Polymer Films Using Only Parts-per-Million Content,2020,1,1,Macromolecular Materials and Engineering,,305,10,,"Romo-Uribe, A. and Lichtenhan, J.D.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089458521&doi=10.1002%2fmame.202000354&partnerID=40&md5=3db0aac8f0465d564a7f12d164e43336,,,,"Reinforcement of polymers by nanoparticles has been a challenge due to aggregation and solubility limits, especially at high loads. In this research, a robust and environmentally friendly fabrication approach to produce films reinforced with only parts-per-million (ppm) octamethyl-polyhedral oligomeric silsesquioxane (mePOSS) using conventional extrusion and blow molding processing is demonstrated. The nanocomposites exhibit enhanced thermomechanical properties, and only 160 ppm mePOSS increase the tensile mechanical modulus, E, by â‰ˆ120% relative to the neat polymer. Remarkably, there is no penalty on strain at fracture Îµf, as usually seen in reinforced (nano) composites. Toughness, yield stress, tear, and puncture resistance are also an increasing function of mePOSS content. Furthermore, mePOSS also increase the thermal decomposition temperature and melting temperature. The placement of mePOSS in the molecular web is key to the thermal and mechanical reinforcement and these properties maximize when the nanoparticle size ã€ˆDã€‰ matches the tube diameter dt, i.e., ã€ˆDã€‰/dtÂ â‰ˆ 1. This simple fabrication approach combined with ppm POSS content and tunability of physical properties afforded by the location of POSS in the entangled web offers a new paradigm for the bottom-up design of tunable lightweight polymer nanocomposites with superior thermomechanical and transport properties. Â© 2020 Wiley-VCH GmbH","Cited By :3 | RAYYAN-INCLUSION: {""Ana""=>""Excluded"", ""Querusche""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANA: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",,
rayyan-185168927,Multifunctional hybrid polymer nanocomposites for automotive-battery packaging,2020,1,1,Journal of Applied Polymer Science,,137,36,,"Yoo, J.E. and Roev, V. and Bae, J. and Yoon, D.-S. and Kim, S.-D. and Lee, E.-S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079438124&doi=10.1002%2fapp.49059&partnerID=40&md5=f35c0b9b80b1e25f7a74abf10ea51e06,,,,"Global sales of new electric vehicles (EV) already passed a million units last year. Lithium-ion battery packs are composed of cells and assembly of modules. Nevertheless, the development of light-weighted with high oxygen and moisture barrierability remains one of the untouched issues in battery technology. This study aimed to fabricate multifunctional hybrid nanocomposites for barrier films for Li-ion battery packs on electric vehicles applications. The synthesized carbon supported MgO nanoparticles (hereafter referred to as CSMO) were dispersed in high density polyethylene (HDPE) polymer to satisfy several requirements for EV battery packs. The loading amount of MgO was achieved up to 22 wt % of carbon, and the size distribution was in the range of 50 to 100 nm. The hybrid nanocomposites were characterized by water-vapor transmission rate (WVTR), various spectroscopic methods, thermo-gravimetric analysis and elemental analysis. Mechanical properties were also tested. The extremely low WVTR value of CSMO/HDPE composites below 0.5 mgmâˆ’2 dayâˆ’1 is the lowest value among any other gas barrier films reported in the literature. Suitable mechanical properties were also achieved. The newly proposed multifunctional hybrid nanocomposites would be very promising for barrier films on automotive packaging applications. Â© 2020 Wiley Periodicals, Inc.","Export Date: 13 June 2021 | RAYYAN-INCLUSION: {""Ana""=>""Excluded"", ""Querusche""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANA: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",,
rayyan-185168928,Effects of short-term exposure to environmentally-relevant concentrations of benzo(a)pyrene-sorbed polystyrene to White seabass (Atractoscion nobilis)â˜†,2020,1,1,Environmental Pollution,,263,,,"Coffin, S. and Magnuson, J.T. and Vliet, S.M.F. and Volz, D.C. and Schlenk, D.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083556059&doi=10.1016%2fj.envpol.2020.114617&partnerID=40&md5=443a79882fba7bdb1fec24841aca7433,,,,"Fish fed BaP-sorbed polystyrene did not exhibit changes in photomotor response, swimming performance, or induce altered activity of CYP1A in White seabass. Â© 2020 Elsevier Ltd     Plastic marine debris hyper-concentrates hydrophobic contaminants such as polycyclic aromatic hydrocarbons (PAHs) and can transfer these sorbed contaminants to biota following ingestion. PAHs are known to induce cardiotoxicity and visual toxicity at sublethal doses. Juvenile White seabass (Atractoscion nobilis) fish were fed environmentally relevant concentrations of either virgin polystyrene or benzo(a)pyrene (BaP)-sorbed polystyrene for 5 days and were monitored for changes in phototactic response, swimming behavior, and hepatic cytochrome p450 1A (CYP1A) enzyme activity. No significant differences in the monitored endpoints were recorded in fish that ingested either polystyrene or BaP-sorbed polystyrene relative to control fish following the short-term exposure. However, fish exposed to 252 Î¼g/L BaP alone as a positive control had significantly elevated CYP1A enzyme activity (p = 0.046) and impaired phototactic response (p = 0.020), though no altered swimming behavior was observed (p = 0.843) relative to control fish. These results demonstrate that pelagic fish ingesting environmentally relevant concentrations of BaP-sorbed polystyrene for a short, 5-day duration do not demonstrate measurable changes in vision, swimming activity, nor CYP1A activity. High variability within enzyme activity and behavioral responses suggest that lack of significant effects may be due to low sample size. Â© 2020 Elsevier Ltd","Cited By :2 | RAYYAN-INCLUSION: {""Ana""=>""Included"", ""Querusche""=>""Included""} | RAYYAN-LABELS: ANA: Fulltext,QUE: Fulltext",,
rayyan-185168929,"Polystyrene nanoplastics accumulate in ZFL cell lysosomes and in zebrafish larvae after acute exposure, inducing a synergistic immune response: In vitro without affecting larval survival in vivo",2020,1,1,Environmental Science: Nano,,7,8,2410-2422,"Brandts, I. and Garcia-OrdoÃ±ez, M. and Tort, L. and Teles, M. and Roher, N.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089948546&doi=10.1039%2fd0en00553c&partnerID=40&md5=49ad941ca461b334dab3d72dc59df36f,,,,"The presence of small-sized plastic particles in marine and freshwater environments is a global problem but their long-term impact on ecosystems and human health is still far from being understood. Nanoplastics (<1000 nm) could pose a real and uncontrolled ecological challenge due to their smaller size and sharp ability to penetrate living organisms at any trophic level. Few studies evaluate the impact of nanoplastics in vivo on the immune system of aquatic organisms, while most of them assessed the impact on indirect markers of immune response such as regulation of gene expression, ROS production or DNA genotoxicity, among others. Moreover, the study of the effects of nanoplastics on aquatic vertebrate species in vivo is still scarce. In this context, we seek to shed light on the underlying effects of polystyrene nanoplastics (PS-NPs) on the immune response in a model fish species (Danio rerio, zebrafish) after an acute exposure, with a combination of in vitro and in vivo experiments. Our results show that PS-NPs (65 nm) are efficiently taken up by zebrafish liver cells, accumulating mainly in lysosomes. Furthermore, the expression of immune genes presents a synergy when cells were simultaneously exposed to PS-NPs, at a low dose and early time point (12 h) and challenged with a viral stimulus (poly(I:C)). Moreover, zebrafish larvae also internalize PS-NPs, accumulating them in the gut and pancreas. However, at concentrations of up to 50 mg l-1 in an acute exposure (48 h), PS-NPs do not interfere with the survival of the larvae after a lethal bacterial challenge (Aeromonas hydrophila). This study addresses the relevant environmental question of whether a living organism exposed to PS-NPs can cope with a real immune threat. We show that, although PS-NPs can induce an immune response, the survival of zebrafish larvae challenged with a bacterial infection after an acute exposure to PS-NP is not decimated with respect to unexposed larvae. Â© 2020 The Royal Society of Chemistry.","Cited By :3 | RAYYAN-INCLUSION: {""Ana""=>""Included"", ""Querusche""=>""Included""} | RAYYAN-LABELS: ANA: Fulltext,QUE: Fulltext",,
rayyan-185168930,Microplastics and the Impact of Plastic on Wildlife: A Literature Review,2020,1,1,,,528,1,,"Susanti, N.K.Y. and Mardiastuti, A. and Wardiatno, Y.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088925295&doi=10.1088%2f1755-1315%2f528%2f1%2f012013&partnerID=40&md5=9bbf66f43bc8a45efb2e0668eb5cec9c,,,,"Microplastics (size <5 mm) have become an international attention since they have been discovered in wildlife and human gastro-intestinal tract, and might harm health. The objective of this paper is to review microplastics and analyze its possible impact on wildlife and seabird. Seabirds are upper-trophic level predators in marine ecosystems, feed on zooplankton, fish, and squid. Microplastics in seabirds have been reported in many countries, including the USA, Canada, Brazil, Japan, China, the Netherlands, and North Pacific region, involving albatrosses, petrels, storm-petrels, fulmars, cormorants, shearwaters, penguins, and many other seabird species. Microplastics were accidentally ingested because of their resemblance to the fish, plankton, or from ingestion of microplastics that already occurred inside fish food. Types of microplastics were pellet, fragment, film, fiber, foamed plastic and styrofoam. Microplastics might decrease feeding stimuli by producing a false sense of fullness, causing the bird to stop eating, resulting in malnutrition and death. Other harmful impact on birds are interrupting nutrient absorption, disrupting reproductive problems, and hindered growth and survival of chicks. Study on microplastics in Indonesia is in progress, by using Little-black cormorant to represent seabirds. Â© Published under licence by IOP Publishing Ltd.","Export Date: 13 June 2021 | RAYYAN-INCLUSION: {""Ana""=>""Excluded"", ""Querusche""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANA: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",,
rayyan-185168931,Regional Model Development of Plastic Waste Monitoring: Basic Framework from Population and Public Market in Central Java-Indonesia,2020,1,1,,,448,1,,"Maryono, M. and Seruyaningtyas, K. and Roynaldi, A.D. and Hastuti, C.M. and Rahma, N.N. and Sudarno and Hadiyanto",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083222614&doi=10.1088%2f1755-1315%2f448%2f1%2f012098&partnerID=40&md5=2a24b99ebffe6928c2db3db47cfd3a7f,,,,"Recently, Intention to accelerate SGDs achievement and also mitigate climate change impact concerning to regional health, increasing significantly. One of the regional health issues for those is concerning to impcat of plastic waste. Event though plastic is one of the principal materials in the regional market and industry, but then plastic waste arise to be principal problem for regional environmental health indicators since they linked living from land to coastal and to oceans. Many tons of plastic from land accounted enter to costal and or ocean then attack to all living thinks. Moreover they may be able to return to the land as microplastic consumed by fish. Today, quick respond to manage plastic waste have a high assosiation with effort to manage green food cycle as of covering basic regional food and cereal cycle. This study goal is to provide basic model for regional plastic waste degree monitoring. The model is developed by using ""online"" population data from regional statistical data and number of public market. GIS tools is used to degree of plastic waste in spatial map. For detail, Central Java Provice was then selected for model assessment. To monitor the plastic waste generation in spatial pattern, online data population for year 1990, 2000, 2010, 2018 and number of traditional market was utilized. The study calculated that the highest degree of plastic waste generation with population-base approach for year 2018 is located in Brebes Regency with estimated 161.53 Ton per day. Semarang city contributed 160.04 Ton per day and total plastic waste generation in Central Java is estimated 3, 090.38. According to the public market location, this study founded that Surakarta, Semarang, Pekalongan and Tegal clasify as high degree of plastic waste ggeneration. Â© 2020 IOP Publishing Ltd.","Cited By :1 | RAYYAN-INCLUSION: {""Ana""=>""Excluded"", ""Querusche""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANA: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",,
rayyan-185168932,Multimodal Positron Emission Tomography Imaging to Quantify Uptake of 89Zr-Labeled Liposomes in the Atherosclerotic Vessel Wall,2020,1,1,Bioconjugate Chemistry,,31,2,360-368,"Lobatto, M.E. and Binderup, T. and Robson, P.M. and Giesen, L.F.P. and Calcagno, C. and Witjes, J. and Fay, F. and Baxter, S. and Wessel, C.H. and Eldib, M. and Bini, J. and Carlin, S.D. and Stroes, E.S.G. and Storm, G. and Kjaer, A. and Lewis, J.S. and Reiner, T. and Fayad, Z.A. and Mulder, W.J.M. and PÃ©rez-Medina, C.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067356389&doi=10.1021%2facs.bioconjchem.9b00256&partnerID=40&md5=956cafa694e67a797febfa3b30386d84,,,,"Nanotherapy has recently emerged as an experimental treatment option for atherosclerosis. To fulfill its promise, robust noninvasive imaging approaches for subject selection and treatment evaluation are warranted. To that end, we present here a positron emission tomography (PET)-based method for quantification of liposomal nanoparticle uptake in the atherosclerotic vessel wall. We evaluated a modular procedure to label liposomal nanoparticles with the radioisotope zirconium-89 (89Zr). Their biodistribution and vessel wall targeting in a rabbit atherosclerosis model was evaluated up to 15 days after intravenous injection by PET/computed tomography (CT) and PET/magnetic resonance imaging (PET/MRI). Vascular permeability was assessed in vivo using three-dimensional dynamic contrast-enhanced MRI (3D DCE-MRI) and ex vivo using near-infrared fluorescence (NIRF) imaging. The 89Zr-radiolabeled liposomes displayed a biodistribution pattern typical of long-circulating nanoparticles. Importantly, they markedly accumulated in atherosclerotic lesions in the abdominal aorta, as evident on PET/MRI and confirmed by autoradiography, and this uptake moderately correlated with vascular permeability. The method presented herein facilitates the development of nanotherapy for atherosclerotic disease as it provides a tool to screen for nanoparticle targeting in individual subjects' plaques. Copyright Â© 2019 American Chemical Society.","Cited By :8 | RAYYAN-INCLUSION: {""Ana""=>""Excluded"", ""Querusche""=>""Excluded""} | RAYYAN-LABELS: ANA: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 2 - Population",,
rayyan-185168933,Ecotoxicity of polyethylene nanoplastics from the North Atlantic oceanic gyre on freshwater and marine organisms (microalgae and filter-feeding bivalves),2020,1,1,Environmental Science and Pollution Research,,27,4,3746-3755,"Baudrimont, M. and Arini, A. and GuÃ©gan, C. and Venel, Z. and Gigault, J. and Pedrono, B. and Prunier, J. and Maurice, L. and Ter Halle, A. and Feurtet-Mazel, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065246609&doi=10.1007%2fs11356-019-04668-3&partnerID=40&md5=90f582e3d6b4fc3187a0b9099d067559,,,,"Each year, 5 to 10Â millionÂ tons of plastic waste is dumped in the oceans via freshwaters and accumulated in huge oceanic gyres. Under the effect of several abiotic factors, macro plastic wastes (or plastic wastes with macro sizes) are fractionated into microplastics (MP) and finally reach the nanometric size (nanoplastic NP). To reveal potential toxic impacts of these NPs, two microalgae, Scenedemus subspicatus (freshwater green algae), and Thalassiosira weissiflogii (marine diatom) were exposed for up to 48Â h at 1, 10, 100, 1000, and 10,000Â Î¼g/L to reference polyethylene NPs (PER) or NPs made from polyethylene collected in the North Atlantic gyre (PEN, 7th continent expedition in 2015). Freshwater filter-feeding bivalves, Corbicula fluminea, were exposed to 1000Â Î¼g/L of PER and PEN for 48Â h to study a possible modification of their filtration or digestion capacity. The results show that PER and PEN do not influence the cell growth of T. weissiflogii, but the PEN exposure causes growth inhibition of S. subspicatus for all exposure concentrations tested. This growth inhibition is enhanced for a higher concentration of PER or PEN (10,000Â Î¼g/L) in S. subspicatus. The marine diatom T. weissiflogii appears to be less impacted by plastic pollution than the green algae S. subspicatus for the exposure time. Exposure to NPs does not lead to any alteration of bivalve filtration; however, fecal and pseudo-fecal production increased after PEN exposure, suggesting the implementation of rejection mechanisms for inedible particles. Â© 2019, Springer-Verlag GmbH Germany, part of Springer Nature.","Cited By :21 | RAYYAN-INCLUSION: {""Ana""=>""Excluded"", ""Querusche""=>""Excluded""} | RAYYAN-LABELS: ANA: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 2 - Population",,
rayyan-185168934,"Microplastic exposure to zooplankton at tidal fronts in Charleston Harbor, SC USA",2020,1,1,"Estuarine, Coastal and Shelf Science",,232,,,"Payton, T.G. and Beckingham, B.A. and Dustan, P.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076023917&doi=10.1016%2fj.ecss.2019.106510&partnerID=40&md5=03ff34976d1a583ba2450a3d58a80cef,,,,"Zooplankton, fish, marine mammals and birds forage at flood-tide front aggregation zones that form at the mouths of the Ashley and Cooper Rivers in Charleston Harbor, South Carolina USA where semi-buoyant particulates and phytoplankton accumulate. Increased trophodynamics and the potential for the accumulation of semi-buoyant microplastic particles at aggregation zones may present a pathway of increased exposure for microplastic to enter the estuarine trophic system via ingestion by zooplankton. Optical and fluorescence microscopy were used to enumerate microplastic fiber and fragment concentrations, with melting point analysis applied for confirmation, in water sieved (sized 43â€“104 Î¼m) from the upper meter of the water column at positions across tidal fronts. The Cooper River front contained significantly higher microplastic water concentrations, dominated by fragments, on the riverside and within the frontal zone versus the seaward side, indicating an input of microplastic from land-based sources. No significant increase in abundance of zooplankton was found within the Cooper River or Ashley River fronts. Microplastic in the gut of field-collected zooplankton was observed using fluorescence microscopy. Only zooplankton from the Cooper River were observed with ingested microplastic. Absence of detection in zooplankton from the Ashley River may be due to fibers being more prevalent than fragments in surface waters at that front. On average, 1% of the filter-feeding zooplankton observed contained ingested microplastic particles suggesting zooplankton may be selectively feeding. Although the fraction was small, it represents significant exposure to microplastic for pelagic fish species that may be feeding at flood-tidal fronts in Charleston Harbor. Â© 2019 Elsevier Ltd","Cited By :13 | RAYYAN-INCLUSION: {""Ana""=>""Excluded"", ""Querusche""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANA: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",,
rayyan-185168935,A new occupational and environmental hazard â€“ nanoplastic,2020,1,1,Medycyna Pracy,,71,6,743-756,"Rakowski, M. and Grzelak, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098602866&doi=10.13075%2fmp.5893.00990&partnerID=40&md5=7abdcb9792422e98b3ebd3a278db14e7,,,,"Problems arising from the accumulation of plastic waste in the environment have become global. Appeals to stop the usage of disposable drinking straws or plastic cutlery did not come out without reason â€“ 320 million tons of plastic products are produced annually, of which 40% are disposable items. More and more countries and private enterprises are giving up these types of items in favor of their biodegradable substitutes, e.g., cardboard drinking straws. Plastic waste in the environment is subject to a number of physi-cochemical interactions and biodegradation in which bacteria are involved. By using synthetic waste, they reduce the size of plastic garbage while increasing its dispersion in the environment. Small plastic particles, invisible to the naked eye, are called nanoplastic. Nanoplastic is not inert to living organisms. Due to its size, it is taken up with food by animals and passed on in the trophic chain. The ability to penetrate the bodyâ€™s barriers through nanoplastic leads to the induction of biological effects with various outcomes. Research studies on the interaction of nanoplastic with living organisms are carried out in many laboratories; however, their number is still a drop in the ocean of the data needed to draw clear-cut conclusions about the impact of nanoplastic on living organisms. There is also no data on the direct exposure to nanoplastic contamination at workplaces, schools and public utilities, standards describing the acceptable concentration of nanoplastic in food products and drinking water, and in vitro tests on nanoparticles other than polystyrene nanoparticles. Complementing the existing data will allow assessing the risks arising from the exposure of organisms to nanoplastic. Â© 2020, Nofer Institute of Occupational Medicine. All rights reserved.","Export Date: 13 June 2021 | RAYYAN-INCLUSION: {""Ana""=>""Excluded"", ""Querusche""=>""Excluded""} | RAYYAN-LABELS: ANA: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",,
rayyan-185168936,Effect of packaging with nano-composite clay/LDPE film on the quality of rainbow trout (Oncorhynchus mykiss) fillet at refrigerated storage,2020,1,1,Iranian Journal of Fisheries Sciences,,19,2,698-714,"Khanipour, A. and Bahmani, Z. and Oromiehie, A. and Motalebi, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082514311&doi=10.22092%2fijfs.2018.116825&partnerID=40&md5=6d626feb4bd71f99344b446d71aebd68,,,,"In recent years, application of nanotechnology in the food packaging industry has become more widespread and is progressively being commercialized. Adding nanomaterials improves polymers barrier properties for gases such as O2 and Co2, and increases UV rays barrier, mechanical strength, stiffness, stability, and heat resistance of the base polymer. In this study, low density polyethylene film (LDPE) with 5 wt % nanoparticles of clay was used as the experimental treatment and low density polyethylene film as control treatment. These films were used for packaging of rainbow trout fillets and keeping them in the refrigerator. Then to investigate the quality of packed fillets, samples were taken in days 0, 5, 10, 15, 20 and 25, and were evaluated using chemical (pH, PV, TBA, TVB-N), microbial (TVC, PTC, LAB, EBC and H2S producing bacteria) and sensory tests. Based on the results, significant differences (p&lt;0.05) were observed between control and experimental treatments in different days. The sensory attributes of rainbow trout fillets correlated well with the microbiological analyses (r=0.91). With regards to sensory scores and the microbiological analysis, the shelf-life of rainbow trout fillets has been determined in the control and experimental treatments, 13 to 15 and 18 to 20 days, respectively. Â© 2020 Iranian Fisheries Research Organization. All rights reserved.","Cited By :2 | RAYYAN-INCLUSION: {""Ana""=>""Excluded"", ""Querusche""=>""Excluded""} | RAYYAN-LABELS: ANA: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",,
rayyan-185168937,Mapping ecological impact of microplastics on freshwater habitat in the central region of Ghana: a case study of River Akora,2020,1,1,GeoJournal,,,,,"Adu-Boahen, K. and Dadson, I.Y. and Mensah, D.K.D. and Kyeremeh, S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089290074&doi=10.1007%2fs10708-020-10273-6&partnerID=40&md5=ffb9278b10eec8bc02c46be5e91c4336,,,,"Indiscriminate plastic littering behaviour of inhabitants continues to pose a threat to water bodies with its repercussions on human health and the integrity of the environment. This paper assessed the ecological impact of plastics that are less than 5Â mm on the longest dimension, hereinafter called microplastics. Sixty (60) residents were purposively sampled using a snow-balling approach for the study. Questionnaires, field observations of microplastics and sources, fish, and water sediments from the River were the data for the study. Data was analysed with SPSS version 20.0 and presented in tables and figures. Laboratory analysis of microplastics was run on sediments trawled, and on the digestive tracts and gills of fishes caught, all from the River, to assess the accumulation of microplastics. The study revealed that microplastics are present in the River and there is uptake of microplastics by some resident aquatic life which may pose threat to lives. The study further revealed positive correlations between number of fishes and microplastics loads in fish and between microplastic loads in water and loads in fish. Residents are aware of microplastics in the catchment area of the River. The unregulated gutters that flow directly into the River are the main sources. Wind and running water were discovered as the potential ways by which microplastics are deposited into the River. It is therefore recommended that wastewater be treated before reaching the River and gutters should be channelled out of the River where necessary and plastics usage should be regulated and if possible, banned. Â© 2020, Springer Nature B.V.","Cited By :2 | RAYYAN-INCLUSION: {""Ana""=>""Excluded"", ""Querusche""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANA: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",,
rayyan-185168938,"Preliminary study on microplastic pollution in surface-water at Tallo and Jeneberang Estuary, Makassar, Indonesia",2020,1,1,AACL Bioflux,,13,2,902-909,"Wicaksono, E.A. and Tahir, A. and Werorilangi, S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085219819&partnerID=40&md5=1cab6dbd75baf784b93cd43718abd74d,,,,"Microplastic is anthropogenic-based pollution that becomes a global problem, threatening the ecosystem and food security. Microplastic from land-based source can enter the ocean through estuarine waters. Makassar City with a population around 1.7 million people, provides possible sources of microplastic pollution in Makassar Strait through the flow of surrounding rivers, Tallo and Jeneberang in particular. Neuston net method was used to collect 18 surface-water samples from Makassar Estuaries for microplastic analysis. Fish gastrointestinal tracts were collected from 76 pelagic fish in study sites for microplastic analysis, using KOH digestive method. Surface-water samples from both Jeneberang and Tallo river estuaries positively contained microplastic (MPs) particles with abundance of 1.84Â±0.17 and 1.78Â±0.25 MPs m-3 respectively. There is no difference between microplastic abundance on both estuaries using t-test statistic, but microplastic from both estuaries, in general, has different characteristics in shape and color. The higher abundance of microplastic in riverine part on both estuaries indicated that microplastic originated from land sources. Pelagic fish from both estuaries were also contained an average of 0.91 to 3.5 MPs individual-1 with more than 50% of contamination level on most species. This result shows that estuary water in Makassar City have been contaminated by microplastic particles and have accumulated to pelagic fish as consumption fish, posing a threat to food safety and human health. Â© 2020, BIOFLUX SRL. All rights reserved.","Export Date: 13 June 2021 | RAYYAN-INCLUSION: {""Ana""=>""Excluded"", ""Querusche""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANA: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",,
rayyan-185168939,Challenges and possible solutions to mitigate the problems of single-use plastics used for packaging food items: a review,2020,1,1,Journal of Food Science and Technology,,,,,"Dey, A. and Dhumal, C.V. and Sengupta, P. and Kumar, A. and Pramanik, N.K. and Alam, T.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095764917&doi=10.1007%2fs13197-020-04885-6&partnerID=40&md5=d30a55d0ed606e34de51714668870e72,,,,"Single-use plastic (SUP) being a versatile material, is adopted as an alternate to traditional materials specifically for the use in food packaging due to its inherent characteristics like high durability, inertness, and protecting ability but hasÂ become a curse for living being today due to its random usage and unplanned rejection to nature. Mostly plastics used in packaging of beverages, fresh meats, fruits and vegetables are under concern today. Single-use packages result in generation of several billion tons of garbage till date, which pollutes the environment. At the immediate past, it has come to light that micro plastics obtained due to slow degradation of SUP present in oceans, are also being consumed by marine organisms such as fishes and shellfish species which disturbs the marine life extensively. Hence, finding right strategy to mitigate the plastic waste related issues has becoming inevitable today. This review paper briefs various strategies undertaken worldwide to mitigate the pollution due to generation of plastic waste. Various notable impact of adopted strategies and recent innovations to replace the SUP products are also discussed and in view of this a roadmap is also suggested which can be used to achieve the milestone of Zero Plastic Waste. Â© 2020, Association of Food Scientists & Technologists (India).","Cited By :1 | RAYYAN-INCLUSION: {""Ana""=>""Excluded"", ""Querusche""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANA: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",,
rayyan-185168940,Boops boops as a bioindicator of microplastic pollution along the Spanish Catalan coast,2019,1,1,Marine Pollution Bulletin,,149,,,"Garcia-Garin, O. and Vighi, M. and Aguilar, A. and Tsangaris, C. and Digka, N. and Kaberi, H. and Borrell, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072950467&doi=10.1016%2fj.marpolbul.2019.110648&partnerID=40&md5=57cc67c58eb7c21bcfe597bc7a8751ff,,,,"Microplastic pollution is a growing cause of concern for the marine environment, particularly in the Mediterranean Sea, which is considered to be one of the most polluted seas worldwide. In this study, the gastrointestinal tracts of 102 bogues (Boops boops), sampled from three areas off the Catalan coast (Spain) subject to different degrees of industrialization, were analysed to assess microplastic ingestion and thus estimate local levels of microplastic pollution. Microplastics were detected in 46% of samples analysed. As expected, the abundance and frequency of occurrence of ingested microplastics were higher off the most anthropized area of Barcelona. The majority of ingested microplastics were blue fragments ranging 0.1â€“0.5 mm, and the most common polymer type was polypropylene. The results of this study indicate the area off Barcelona as a possible area of concentration for microplastics, further supporting the use of B. boops as a bioindicator to assess microplastic pollution. Â© 2019 Elsevier Ltd     Capsule: The results of this study indicate the area off Barcelona as a possible area of concentration of microplastics and support the use of Boops boops as a suitable bioindicator for monitoring microplastic pollution in the Mediterranean Sea. Â© 2019 Elsevier Ltd","Cited By :15 | RAYYAN-INCLUSION: {""Ana""=>""Excluded"", ""Querusche""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANA: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",,
