key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,pubmed_id,pmc_id
rayyan-684570949,Contamination of the Caspian Sea Southern coast sediments with microplastics: A marine environmental problem.,2020,11,1,Marine pollution bulletin,1879-3363 (Electronic),160,,111620,Ghayebzadeh M and Aslani H and Taghipour H and Mousavi S,https://pubmed.ncbi.nlm.nih.gov/33181919/,eng,,England,"Marine ecosystem pollution with microplastics (MPs) is a global problem. The current study aimed to assess the occurrence of MPs in the sediments of the Caspian Sea southern coasts. For sampling, two distinct areas were selected including recreational-tourism areas (NoÂ =Â 24), and non-tourist areas (NoÂ =Â 24). MPs were studied in 5 and 5-15Â cm from the top sediment surface. All 96 samples were taken and analyzed according to the methodology provided by the US national oceanic and atmospheric administration (NOAA). The combination of observational techniques, FTIR, and SEM analysis was applied to identify MPs. MPs were classified into two categories in terms of size: small MPs and large MPs. The average, maximum, and minimum abundance of MPs (based on dry weight) in sediments of the southern coast of the Caspian Sea was 183.5Â Â±Â 154.4 MP/kg, 542 MP/kg, and 13 MP/kg, respectively. On the basis of morphology, fragment-shaped (30.3%) MPs showed the highest prevalence, while film-shaped (18.7%) MPs were the least contributory. Polyethylene (PE) and polyethylene terephthalate (PET), each of them with a 20% share, were the most common MPs found in the studied samples. The distribution of MPs on the southern coasts of the Caspian Sea revealed a sporadic and irregular spatial pattern. Correspondingly, it can be concluded that probably environmental factors (the current of the sea surface water from west to east), enclosed environment of the Caspian Sea, anthropogenic activities (e.g., industrialization and urbanization, improper waste management, fishing, and tourism activity, residential wastewater), and also discharging of rivers (which can carry plastics) into the sea, have all influenced the abundance and polymer diversity of MPs in the sediments of the southern coast of the sea. More attention should be paid to the health and environmental effects of MPs and to the protection of this sensitive marine ecosystem through implementing proper waste management system by all surrounding littoral countries.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Gabriel""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,GAB: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33181919,
rayyan-684570950,"Spirulina maxima Derived Pectin Nanoparticles Enhance the Immunomodulation, Stress Tolerance, and Wound Healing in Zebrafish.",2020,11,7,Marine drugs,1660-3397 (Electronic),18,11,,Rajapaksha DC and Edirisinghe SL and Nikapitiya C and Dananjaya S and Kwun HJ and Kim CH and Oh C and Kang DH and De Zoysa M,https://pubmed.ncbi.nlm.nih.gov/33171870/,eng,,,"In this study, Spirulina maxima derived pectin nanoparticles (SmPNPs) were synthesized and multiple biological effects were investigated using in vitro and in vivo models. SmPNPs were not toxic to Raw 264.7 cells and zebrafish embryos up to 1 mg/mL and 200 Âµg/mL, respectively. SmPNPs upregulated Il 10, Cat, Sod 2, Def 1, Def 2, and Muc 1 in Raw 264.7 cells and tlr2, tlr4b, tlr5b, il1Î², tnfÎ±, cxcl8a, cxcl18b, ccl34a.4, ccl34b.4, muc5.1, muc5.2, muc5.3, hamp, cstd, hsp70, cat, and sod1 in the larvae and adult zebrafish, suggesting immunomodulatory activity. Exposure of larvae to SmPNPs followed by challenge with pathogenic bacterium Aeromonas hydrophila resulted a two-fold reduction of reactive oxygen species, indicating reduced oxidative stress compared to that in the control group. The cumulative percent survival of larvae exposed to SmPNPs (50 Âµg/mL) and adults fed diet supplemented with SmPNPs (4%) was 53.3% and 76.7%, respectively. Topical application of SmPNPs on adult zebrafish showed a higher wound healing percentage (48.9%) compared to that in the vehicle treated group (38.8%). Upregulated wound healing markers (tgfÎ²1, timp2b, mmp9, tnfÎ±, il1Î²,ccl34a.4, and ccl34b.4), enhanced wound closure, and restored pigmentation indicated wound healing properties of SmPNPs. Overall, results uncover the multiple bioactivities of SmPNPs, which could be a promising biocompatible candidate for broad range of aquatic and human therapies.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Gabriel""=>""Excluded""} | RAYYAN-LABELS: ?,GAB: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",33171870,PMC7695216
rayyan-684570951,From the coast to the shelf: Microplastics in RÃ­as Baixas and MiÃ±o River shelf sediments (NW Spain).,2021,1,1,Marine pollution bulletin,1879-3363 (Electronic),162,,111814,Carretero O and Gago J and ViÃ±as L,https://pubmed.ncbi.nlm.nih.gov/33168142/,eng,,England,"Microplastics (<5Â mm; MPs) are globally recognized as an issue of emerging concern in the marine environment. In this study, MPs were determined for the first time in sediments from RÃ­as Baixas and MiÃ±o river shelf, to show the baseline contamination levels. The RÃ­as is well known for its intense fishing and shellfish harvesting activities. The sampling stations were selected due to their different exposure to anthropogenic activities and/or pressures. Sediment samples were collected using a box corer dredge and analyzed with density separation and Î¼F-TIR analysis to determine polymer type. The results showed MPs pollution in all stations. The mean concentration was 70.2Â Â±Â 74.2 particles/kg DW. The main MPs shape was fibers (88.8%) followed by fragments (5.80%). Regarding the polymers, the most abundant were PP (43%) and HDPE (29%). Once again, MPs are ubiquitous all along RÃ­as and MiÃ±o river mouth as previously shown in different works.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Gabriel""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,GAB: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33168142,
rayyan-684570952,Microplastic exposure interacts with habitat degradation to affect behaviour and survival of juvenile fish in the field.,2020,10,28,Proceedings. Biological sciences,1471-2954 (Electronic),287,1937,20201947,McCormick MI and Chivers DP and Ferrari MCO and Blandford MI and Nanninga GB and Richardson C and Fakan EP and Vamvounis G and Gulizia AM and Allan BJM,https://pubmed.ncbi.nlm.nih.gov/33109008/,eng,,,"Coral reefs are degrading globally due to increased environmental stressors including warming and elevated levels of pollutants. These stressors affect not only habitat-forming organisms, such as corals, but they may also directly affect the organisms that inhabit these ecosystems. Here, we explore how the dual threat of habitat degradation and microplastic exposure may affect the behaviour and survival of coral reef fish in the field. Fish were caught prior to settlement and pulse-fed polystyrene microplastics six times over 4 days, then placed in the field on live or dead-degraded coral patches. Exposure to microplastics or dead coral led fish to be bolder, more active and stray further from shelter compared to control fish. Effect sizes indicated that plastic exposure had a greater effect on behaviour than degraded habitat, and we found no evidence of synergistic effects. This pattern was also displayed in their survival in the field. Our results highlight that attaining low concentrations of microplastic in the environment will be a useful management strategy, since minimizing microplastic intake by fishes may work concurrently with reef restoration strategies to enhance the resilience of coral reef populations.","RAYYAN-INCLUSION: {""Querusche""=>""Included"", ""Gabriel""=>""Included""} | RAYYAN-LABELS: GAB: Fulltext,QUE: Fulltext",33109008,PMC7661286
rayyan-684570953,Differential enrichment and physiological impacts of ingested microplastics in scleractinian corals in situ.,2021,2,15,Journal of hazardous materials,1873-3336 (Electronic),404,,124205,Tang J and Wu Z and Wan L and Cai W and Chen S and Wang X and Luo J and Zhou Z and Zhao J and Lin S,https://pubmed.ncbi.nlm.nih.gov/33086184/,eng,,Netherlands,"Microplastics are emerging contaminants and widespread in the ocean, but their impacts on coral reef ecosystems are poorly understood, and in situ study is still lacking. In the present study, the distribution patterns of microplastics in the environment and inhabiting organisms were investigated along the east coast of Hainan Island, South China Sea, and the physiological impacts of the microplastics on scleractinian corals were analyzed. We documented average microplastic concentrations of 14.90 particlesL(-1) in seawater, 343.04 particleskg(-1) in sediment, 4.97 particlescm(-2) in corals, and 0.67-3.12 particlescm(-1) in Tridacnidae, Trochidae and fish intestines. Further analysis revealed that the characteristics of microplastics in the organisms were different from those in the environment, indicating preferential enrichment in the organisms. Furthermore, there was an obvious correlation between microplastic concentration and symbiotic density in corals. Furthermore, caspase3 activity was significantly positively correlated with the microplastic content in the small-polyp coral Pocillopora damicornis, but the large-polyp coral Galaxea fascicularis showed higher tolerance to microplastics. Taken together, our results suggest that microplastics are selectively enriched in corals and other reef-dwellers, in which they exact differential stress (apoptotic) effects, with the potential to impact the coral-Symbiodiniaceae symbiosis and alter the coral community structure.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Gabriel""=>""Excluded""} | RAYYAN-LABELS: GAB: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 2 - Population,1 - Type of study",33086184,
rayyan-684570954,"Microplastics quantification in surface waters of the Barents, Kara and White Seas.",2020,12,1,Marine pollution bulletin,1879-3363 (Electronic),161,,111745,ToÅ¡iÄ‡ TN and Vruggink M and Vesman A,https://pubmed.ncbi.nlm.nih.gov/33080384/,eng,,England,"This study is focused on the analysis of microplastic concentrations in the surface waters of the White, Barents and Kara Seas. Sampling took place during the ""Arctic Floating University 2018"" expedition using a manta trawl. Particularly high concentrations of the microplastics were found off the west coast of Novaya Zemlya archipelago with a maximum in a highly productive region - Gusinaya bank. The microplastic distribution pattern in the Barents Sea correlates both with the oceanic circulation and the fishing activities. The results show the first recorded estimation of microplastic concentrations in the White Sea with the higher concentrations located in the area affected by the Severnaya Dvina River discharge. Relatively low concentrations of microplastics were found in the Kara Sea.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Gabriel""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,GAB: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33080384,
rayyan-684570955,Photo-Oxidative Degradation Mitigated the Developmental Toxicity of Polyamide Microplastics to Zebrafish Larvae by Modulating Macrophage-Triggered Proinflammatory Responses and Apoptosis.,2020,11,3,Environmental science & technology,1520-5851 (Electronic),54,21,13888-13898,Zou W and Xia M and Jiang K and Cao Z and Zhang X and Hu X,https://pubmed.ncbi.nlm.nih.gov/33078945/,eng,,United States,"Microplastics (MPs) are ubiquitous in the environment and pose substantial threats to the water ecosystem. However, the impact of natural aging of MPs on their toxicity has rarely been considered. This study found that visible light irradiation with hydrogen peroxide at environmentally relevant concentration for 90 days significantly altered the physicochemical properties and mitigated the toxicity of polyamide (PA) fragments to infantile zebrafish. The size of PA particles was reduced from âˆ¼8.13 to âˆ¼6.37 Î¼m, and nanoparticles were produced with a maximum yield of 5.03%. The end amino groups were volatilized, and abundant oxygen-containing groups (e.g., hydroxyl and carboxyl) and carbon-centered free radicals were generated, improving the hydrophilicity and colloidal stability of degraded MPs. Compared with pristine PA, the depuration of degraded MPs mediated by multixenobiotics resistance was much quicker, leading to markedly lower bioaccumulation in fish and weaker inhibition on musculoskeletal development. By integrating transcriptomics and transgenic zebrafish [Tg(lyz:EGFP)] tests, differences in macrophages-triggered proinflammatory effects, apoptosis via IL-17 signaling pathway, and antioxidant damages were identified as the underlying mechanisms for the attenuated toxicity of degraded MPs. This work highlights the importance of natural degradation on the toxicity of MPs, which has great implications for risk assessment of MPs.","RAYYAN-INCLUSION: {""Querusche""=>""Included"", ""Gabriel""=>""Included""} | RAYYAN-LABELS: GAB: Fulltext,QUE: Fulltext",33078945,
rayyan-684570956,"Feeding behavior responses of a juvenile hybrid grouper, Epinephelus fuscoguttatusâ™€Â Ã— E.Â lanceolatusâ™‚, to microplastics.",2021,1,1,"Environmental pollution (Barking, Essex : 1987)",1873-6424 (Electronic),268,,115648,Xu J and Li D,https://pubmed.ncbi.nlm.nih.gov/33070069/,eng,,England,"In recent decades, microplastic (MP) pollution has become a severe problem in aquatic environments. Yet the behavioral and selective responses of fish toward different types of MPs remain unclear. We therefore conducted laboratory-based video observations to investigate the behavioral responses of hybrid grouper juveniles (tiger grouper Epinephelus fuscoguttatusâ™€Â Ã—Â giant grouper E.Â lanceolatusâ™‚) to eight different types of MPs. We observed four distinct feeding behaviors: (i) normal ingestion of MPs, which rarely occurred (0%-6%); (ii) pursuit, capture, and tasting of MPs, after which MPs were quickly spat out; (iii) detection and rejection of MPs without attack; and (iv) no significant response to MPs. Our results indicate that juveniles can distinguish MPs as inedible particle and behave differently between MPs with different sizes, colors, and materials, primarily using visual and gustatory senses. Notably, 50%-90% of MP rejection events occurred before capture. Juveniles spent double the time evaluating large nylon particles than they did evaluating large polyvinyl chloride particles before capture, but half the time tasting after capture. Although we observed no sub-lethal or lethal effects of MPs, we conclude that the presence of MPs can still have an impact on groupers in aquaculture. For instance, in the densely stocked conditions of an aquaculture unit, the fish could lose visibility and can inadvertently ingest MPs, thus suffering from their toxic impacts.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Gabriel""=>""Excluded""} | RAYYAN-LABELS: !,GAB: Fulltext,QUE: Fulltext | RAYYAN-EXCLUSION-REASONS: 4 - Control,3 - Intervention | USER-NOTES: {""Querusche""=>[""Behavior towards plastic itself and not due to plastic effect""]}",33070069,
rayyan-684570957,"Microplastics in freshwater and wild fishes from Lijiang River in Guangxi, Southwest China.",2021,2,10,The Science of the total environment,1879-1026 (Electronic),755,,142428,Zhang L and Xie Y and Zhong S and Liu J and Qin Y and Gao P,https://pubmed.ncbi.nlm.nih.gov/33032132/,eng,,Netherlands,"Microplastics (MPs) are ubiquitous contaminants of emerging concern that have gained great attention recently due to their widespread appearance in the environment and potential adverse effects on living biota. Lijiang in Guangxi in China is a world-famous place of tourist attraction and attracted thousands of visitors every year. However, little is known regarding occurrence and distribution of MPs in freshwater and wild fishes in the Lijiang River. In this study, we used stereoscopy and micro Fourier transform infrared spectrometry (Î¼-FTIR) methods to investigate the abundance, morphotype, size distribution, and polymer type of MPs in freshwater collected by plankton nets and bulk sampling by pumping and filtration. Results showed that abundance of MPs in freshwater with bulk sampling by pumping (67.5Â Â±Â 65.6 items/m(3)) was significantly higher than those using plankton nets (0.67Â Â±Â 0.41 items/m(3) and 0.15Â Â±Â 0.15 items/m(3) for mesh sizes of 75Â Î¼m and 300Â Î¼m, respectively). An average abundance of MPs detected in wild fishes was 0.6Â Â±Â 0.6 items/individual, of which, a majority was found in the gastrointestinal tracts. Large-sized (>0.3Â mm) and colored MPs in morphotypes of flakes and fibers dominated in both freshwater and wild fishes. Polypropylene-polyethylene copolymer and polyethylene were the top two abundant polymer types of MPs in freshwater, while polyethylene terephthalate dominated in wild fishes. This study provides evidences for our better understanding of pollution status of MPs in the Lijiang River.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Gabriel""=>""Excluded""} | RAYYAN-LABELS: GAB: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33032132,
rayyan-684570958,Ecological stoichiometric and stable isotopic responses to microplastics are modified by food conditions in koi carp.,2021,2,15,Journal of hazardous materials,1873-3336 (Electronic),404,,124121,Ouyang MY and Liu JH and Wen B and Huang JN and Feng XS and Gao JZ and Chen ZZ,https://pubmed.ncbi.nlm.nih.gov/33011633/,eng,,Netherlands,"Microplastics (MPs) can be easily taken up by a wide range of aquatic animals and cause blockage of the digestive tract leading to starvation. Meanwhile, aquatic organisms are facing threats posed by food restriction in both wild and cultured environment. Little knowledge, however, exists on how MPs interact with food conditions to affect aquatic animals. Here, koi carp were exposed to polystyrene MPs (0, 100 or 1000â€¯Î¼g/L) under controlled feeding (satiated or starved) for 30 or 60 days. MPs reduced and interacted synergistically with food conditions on growth after 30 days but antagonistically after 60 days. MPs reduced crude lipid and carbohydrate but increased and antagonistically interacted with feeding conditions on crude protein. Food conditions interacted with MPs on C, N and P but stoichiometric responses were decoupled with macromolecules changes. Food conditions antagonistically interacted with MPs on Î´(13)C after 60 days. Linear discriminant analysis revealed that C:P and N:P were the two most important measured parameters accounting for the response of koi towards MPs and food restriction, presenting an antagonistic interaction of MPs and food status with the prolonged exposure duration.","RAYYAN-INCLUSION: {""Querusche""=>""Included"", ""Gabriel""=>""Included""} | RAYYAN-LABELS: GAB: Fulltext,QUE: Fulltext | USER-NOTES: {""Querusche""=>[""weight and mortality""]}",33011633,
rayyan-684570959,Parental exposure to polystyrene microplastics at environmentally relevant concentrations has negligible transgenerational effects on zebrafish (Danio rerio).,2020,12,15,Ecotoxicology and environmental safety,1090-2414 (Electronic),206,,111382,Qiang L and Lo LSH and Gao Y and Cheng J,https://pubmed.ncbi.nlm.nih.gov/33011509/,eng,,Netherlands,"Waterborne exposure to highly persistent microplastic pollutants is a major concern for aquatic species worldwide. There are still gaps in knowledge on microplastics' potential transgenerational effects on offspring generation. Using zebrafish, this study investigated the survival and early development of offspring through a 21-day continuous parental treatment with polystyrene microplastics. The results showed that continuous waterborne exposure to high concentrations (>100Â Î¼g/L) of polystyrene microplastics (1Â Î¼m) for 21 days resulted in notable microplastic accumulation in adult fish intestines. Exposure at microplastic concentrations greater than 100Â Î¼g/L also induced significant changes in steroidogenic mRNA expression in zebrafish gonads. However, no significant changes in the cumulative number of eggs spawned and fertilization rate were observed at any parental exposure concentrations when compared to the control. Early development of derived offspring, in terms of hatching rate, body length, malformation rate and mortality rate, did not significantly differ from that of the control. This study showed that transgenerational effects of parental exposure to polystyrene microplastics in zebrafish might be negligible or recoverable. This study provided new results and insights on the transgenerational effects of microplastics on a freshwater fish species and can help to understand impacts of microplastics on freshwater ecosystems.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded"", ""Gabriel""=>""Included""} | RAYYAN-LABELS: Prole,GAB: Fulltext,QUE: Fulltext | RAYYAN-EXCLUSION-REASONS: 5 - Outcome",33011509,
rayyan-684570960,In situ and low-cost monitoring of particles falling from freshwater animals: from microplastics to parasites.,2020,1,1,Conservation physiology,2051-1434 (Print),8,1,coaa088,Douda K and Escobar-CalderÃ³n F and VodÃ¡kovÃ¡ B and HorkÃ½ P and SlavÃ­k O and Sousa R,https://pubmed.ncbi.nlm.nih.gov/33005421/,eng,,,"A simple and low-cost method of monitoring and collecting particulate matter detaching from (or interacting with) aquatic animals is described using a novel device based on an airlift pump principle applied to floating cages. The efficiency of the technique in particle collection is demonstrated using polyethylene microspheres interacting with a cyprinid fish (Carassius carassius) and a temporarily parasitic stage (glochidia) of an endangered freshwater mussel (Margaritifera margaritifera) dropping from experimentally infested host fish (Salmo trutta). The technique enables the monitoring of temporal dynamics of particle detachment and their continuous collection both in the laboratory and in situ, allowing the experimental animals to be kept under natural water quality regimes and reducing the need for handling and transport. The technique can improve the representativeness of current experimental methods used in the fields of environmental parasitology, animal feeding ecology and microplastic pathway studies in aquatic environments. In particular, it makes it accessible to study the physiological compatibility of glochidia and their hosts, which is an essential but understudied autecological feature in mussel conservation programs worldwide. Field placement of the technique can also aid in outreach programs with pay-offs in the increase of scientific literacy of citizens concerning neglected issues such as the importance of fish hosts for the conservation of freshwater mussels.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Gabriel""=>""Excluded""} | RAYYAN-LABELS: ?,GAB: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33005421,PMC7519624
rayyan-684570961,Comparative developmental toxicity of iron oxide nanoparticles and ferric chloride to zebrafish (Danio rerio) after static and semi-static exposure.,2020,9,1,Chemosphere,1879-1298 (Electronic),254,,126792,Pereira AC and GonÃ§alves BB and Brito RDS and Vieira LG and Lima ECO and Rocha TL,https://pubmed.ncbi.nlm.nih.gov/32957266/,eng,,England,"Iron oxide nanoparticles (IONPs) are used in several medical and environmental applications, but their mechanism of action and hazardous effects to early developmental stages of fish remain unknown. Thus, the present study aimed to assess the developmental toxicity of citrate-functionalized IONPs (Î³-Fe(2)O(3) NPs), in comparison with its dissolved counterpart, in zebrafish (Danio rerio) after static and semi-static exposure. Embryos were exposed to environmental concentrations of both iron forms (0.3, 0.6, 1.25, 2.5, 5 and 10Â mgÂ L(-1)) during 144Â h, jointly with negative control group. The interaction and distribution of both Fe forms on the external chorion and larvae surface were measured, following by multiple biomarker assessment (mortality, hatching rate, neurotoxicity, cardiotoxicity, morphological alterations and 12 morphometrics parameters). Results showed that IONPs were mainly accumulated on the zebrafish chorion, and in the digestive system and liver of the larvae. Although the IONPs induced low embryotoxicity compared to iron ions in both exposure conditions, these nanomaterials induced sublethal effects, mainly cardiotoxic effects (reduced heartbeat, blood accumulation in the heart and pericardial edema). The semi-static exposure to both iron forms induced high embryotoxicity compared to static exposure, indicating that the nanotoxicity to early developmental stages of fish depends on the exposure system. This is the first study concerning the role of the exposure condition on the developmental toxicity of IONPs on fish species.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Gabriel""=>""Excluded""} | RAYYAN-LABELS: GAB: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",32957266,
rayyan-684570962,Guided bone regeneration by the development of alendronate sodium loaded in-situ gel and membrane formulations.,2020,12,1,European journal of pharmaceutical sciences : official journal of the European           Federation for Pharmaceutical Sciences,1879-0720 (Electronic),155,,105561,Ã–z UC and ToptaÅŸ M and KÃ¼Ã§Ã¼ktÃ¼rkmen B and Devrim B and Saka OM and Deveci MS and Bilgili H and Ãœnsal E and BozkÄ±r A,https://pubmed.ncbi.nlm.nih.gov/32950618/,eng,,Netherlands,"Biocompatible materials applied in guided bone regeneration are needed to prevent leakage caused by the invasion of peripheral epithelium. (2.1) The aim of this study is to develop a thermosensitive in situ gel system containing alendronate sodium loaded PLGA nanoparticles and alendronate sodium loaded membranes for guided bone regeneration. Thermosensitive Pluronic F127 gel system was preferred to prevent soft tissue migration to the defect site and prolong the residence time of the nanoparticles in this region. In situ gel system was combined with membrane formulation to enhance bone regenaration activity. Efficacy of combination system was investigated by implanting in 0.5Â Ã—Â 0.5 cm critical size defect in tibia of New Zealand female rabbits. According to the histopathological results, fibroblast formations were found at defect area after 6 weeks of post implantation. In contrast, treatment with the combination of in-situ gel containing nanoparticles with membrane provided woven bone formation with mature bone after 4 weeks of post implantation. As a results, the combination of in-situ gel formulation containing alendronate sodium-loaded nanoparticles with membrane formulation could be effectively applided for guided bone regeneration.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Gabriel""=>""Excluded""} | RAYYAN-LABELS: GAB: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 2 - Population,1 - Type of study",32950618,
rayyan-684570963,Microplastic ingestion in important commercial fish in the southern Caspian Sea.,2020,11,1,Marine pollution bulletin,1879-3363 (Electronic),160,,111598,Zakeri M and Naji A and Akbarzadeh A and Uddin S,https://pubmed.ncbi.nlm.nih.gov/32871433/,eng,,England,"The ubiquitous distribution of microplastics (MPs) across marine habitats has led to an increased investigation of their potential impacts on the marine food chain and consequent human exposure. The two fish species Chelon aurata and Rutilus kutum that account for over 50% of the total catch in the Caspian Sea were assessed relative to the presence of MPs in their digestive system. Samples were collected from 6 stations in the southern Caspian Sea from February to March 2017. MPs were reported to be present in 67.56% of the 111 individuals analyzed, with an average concentration of 2.29 MP/Fish; the majority were fibers (â‰ˆ50%) and fragments (â‰ˆ30%). The baseline data have become more relevant since the population in the region has consumed the whole fish. The presence and prevalence of MP in the two commercially important fish in the Caspian Sea warranted a comprehensive assessment in the water column, marine sediments, and fish from the different trophic levels as over 130 rivers drain into the water body.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Gabriel""=>""Excluded""} | RAYYAN-LABELS: GAB: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32871433,
rayyan-684570964,POISSON COKRIGING AS A GENERALIZED LINEAR MIXED MODEL.,2020,3,1,Spatial statistics,2211-6753 (Print),35,,,Smith LM and Stroup WW and Marx DB,https://pubmed.ncbi.nlm.nih.gov/32864321/,eng,,,"It is often of interest to predict spatially correlated count outcomes that follow a Poisson distribution. For example, in the environmental sciences we may want to predict pollen counts using temperature or precipitation data as auxiliary variables. To predict a Poisson outcome variable in the presence of an auxiliary variable, Poisson cokriging as a Generalized Linear Mixed Model (GLMM) is proposed. This model has a bivariate structure with a Poisson outcome variable and an auxiliary variable. A covariance matrix similar to that used in cokriging is assumed. A simulation study and a real data example using the number of microplastics in the digestive tracts of fish are presented. The results showed that Poisson cokriging methodology can be applied successfully in practice with small average errors and coverage close to 95%. The Poisson cokriging model can be a useful tool for spatial prediction.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Gabriel""=>""Excluded""} | RAYYAN-LABELS: GAB: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32864321,PMC7451665
rayyan-684570965,"Current research and perspective of microplastics (MPs) in soils (dusts), rivers (lakes), and marine environments in China.",2020,10,1,Ecotoxicology and environmental safety,1090-2414 (Electronic),202,,110976,Zhang Z and Zulpiya Mamat and Chen Y,https://pubmed.ncbi.nlm.nih.gov/32800235/,eng,,Netherlands,"In this study, we first reviewed the current research progress regarding the presence of environmental microplastics (MPs) in environment in China from 2010 to 2019. Results showed that: (1) current research has primarily focused on river and marine environments rather than soils and dusts, mainly located in eastern China, i.e., the Yangtze river, Poyang lake, Dongting lake, Yellow sea, and Bohai sea; (2) the abundance of MPs found in water bodies (sediments) of the rivers in China ranged from 3.9 to 7900 itemsÂ·m(-3) (19.0Â Ã—Â 10(3)-13600.5Â Ã—Â 10(3) itemsÂ·km(-2)), and 20-24300 itemsÂ·kg(-2) (170-5500Â Ã—Â 10(6) itemsÂ·km(-2)) in the sediments, respectively; in lake water the range was 340-8900 itemsÂ·m(-3) (5Â Ã—Â 10(3)-340Â Ã—Â 10(5) itemsÂ·km(-2)) and 8 to 1200 itemsÂ·m(-2)/25-300 itemsÂ·kg(-1) in the sediments, respectively; in marine water the range was 0.003-540 itemsÂ·m(-3) (0-380,100 itemÂ·km(-2)) and 1.3-14700 itemÂ·kg(-1) in the sediments, respectively; in fish, shellfish, and natural planktons from ocean and freshwater, the range was 0-57 itemsÂ·individuals(-1) (0-168 itemsÂ·g(-1)); (3) The absorption and toxicological effects of MPs in freshwater and oceans have mainly focused on polyethylene (PE), polypropylene (PP), and polystyrene (PS); (4) the sources of microplastics in soils and dusts primarily come from urban/town activities; for rivers and lakes (estuary), they primarily come from urban activities; for coastal waters, fishing gear and nets, and the maritime activities were the main sources.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Gabriel""=>""Excluded""} | RAYYAN-LABELS: GAB: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32800235,
rayyan-684570966,Waterborne exposure of gilthead seabream (Sparus aurata) to polymethylmethacrylate nanoplastics causes effects at cellular and molecular levels.,2021,2,5,Journal of hazardous materials,1873-3336 (Electronic),403,,123590,Brandts I and BarrÃ­a C and Martins MA and Franco-MartÃ­nez L and Barreto A and Tvarijonaviciute A and Tort L and Oliveira M and Teles M,https://pubmed.ncbi.nlm.nih.gov/32795822/,eng,,Netherlands,"This study evaluated the effect of a short-term exposure to 45 nm polymethylmethacrylate nanoplastics (PMMA-NPs) on the gilthead seabream (Sparus aurata), by assessing biomarkers at different levels of biological organization in liver and plasma. Fish were exposed via water to PMMA-NPs (0, 0.001, 0.01, 0.1, 1 and 10 mg L(-1)) and sampled after 24 and 96 h. Results showed a general up-regulation of mRNA levels of key genes associated with lipid metabolism (e.g. apolipoprotein A1 and retinoid X receptor). Together with the modulation of the lipid pathway genes we also found a global increase in cholesterol and triglycerides in plasma. Antioxidant-related genes (e.g. glutathione peroxidase 1) were also up-regulated after 24 h of exposure, but their expression levels returned to control afterwards. Total antioxidant capacity (TAC) was increased throughout the experiment, however at 96 h the antioxidant capacity became less efficient, reflected by an increase in the total oxidative status (TOS). Concomitantly, we found an increase in the erythrocytic nuclear abnormalities (ENAs) throughout the trial. Altogether, PMMA-NPs activated the organism's antioxidant defenses and induced alterations in lipid metabolism pathways and genotoxicity in the blood cells of gilthead seabream.","RAYYAN-INCLUSION: {""Querusche""=>""Included"", ""Gabriel""=>""Included""} | RAYYAN-LABELS: GAB: Fulltext,QUE: Fulltext",32795822,
