key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,pubmed_id,pmc_id
rayyan-684570415,Microfluidic-Based Detection of AML-Specific Biomarkers Using the Example of Promyelocyte Leukemia.,2020,11,25,International journal of molecular sciences,1422-0067 (Electronic),21,23,,Emde B and Kreher H and BÃ¤umer N and BÃ¤umer S and Bouwes D and Tickenbrock L,https://pubmed.ncbi.nlm.nih.gov/33255664/,eng,,,"A microfluidic assay for the detection of promyelocytic leukemia (PML)-retinoic acid receptor Î± (RARÎ±) fusion protein was developed. This microfluidic-based system can be used for rapid personalized differential diagnosis of acute promyelocyte leukemia (APL) with the aim of early initiation of individualized therapy. The fusion protein PML-RARÎ± occurs in 95% of acute promyelocytic leukemia cases and is considered as diagnostically relevant. The fusion protein is formed as a result of translocation t(15,17) and is detected in the laboratory by fluorescence in situ hybridization (FISH) or reverse transcriptase polymerase chain reaction (RT-PCR). Diagnostic methods require many laboratory steps with specialized staff. The developed microfluidic assay includes a sandwich enzyme-linked immunosorbent assay (ELISA) system for PML-RARÎ± on surface of magnetic microparticles in a microfluidic chip. A rapid detection of PML-RARÎ± in cell lysates is achieved in less than one hour. A biotinylated PML-antibody on the surface of magnetic streptavidin coated microparticles is used as capture antibody. The bound translocation product is detected by a RARÎ± antibody conjugated with horseradish peroxidase and the substrate QuantaRed. The analysis is performed in microfluidic channels which involves automated liquid processing with stringent washing and short incubation times. The results of the developed assay show that cell lysates of PML-RARÎ±-positive cells (NB-4) can be clearly distinguished from PML-RARÎ±-negative cells (HL-60, MV4-11).","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: MAT: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33255664,PMC7728129
rayyan-684570416,All that glitters is litter? Ecological impacts of conventional versus biodegradable glitter in a freshwater habitat.,2021,1,15,Journal of hazardous materials,1873-3336 (Electronic),402,,124070,Green DS and Jefferson M and Boots B and Stone L,https://pubmed.ncbi.nlm.nih.gov/33254837/,eng,,Netherlands,"Biodegradable plastics are becoming increasingly popular due to global concerns about plastic pollution. In this study, the impacts of glitter manufactured of conventional, non-biodegradable polyethylene terephthalate (PET) versus glitter of alternative materials (modified regenerated cellulose (MRC), mica or synthetic mica) on the biodiversity and ecosystem functioning of freshwater, lotic habitats were compared using a semi-natural mesocosm experiment. After 36 days, there was no effect of glitter on overall assemblage structure or diversity indices, however there was a two-fold increase in the abundance of New Zealand mud snails (Potamopyrgus antipodarum) in response to MRC glitter. In addition, the root length of common duckweed (Lemna minor) and phytoplankton biomass (based on chlorophyll content) were significantly reduced by exposure to any type of glitter. On the contrary, the chlorophyll content in the sediment (indicating microphytobenthos biomass) was significantly greater in those exposed to synthetic mica glitter. Organic matter content of sediment did not differ amongst any of the treatments. However initially, on days 8 and 15, NO(3)(2-) concentration in the control treatment were significantly greater than in all glitter treatments, but this observation disappeared over time. Overall, results indicate that both conventional and alternative glitters can cause ecological impacts in aquatic ecosystems.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: MAT: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33254837,
rayyan-684570417,High-Density Lipoproteins as Homeostatic Nanoparticles of Blood Plasma.,2020,11,19,International journal of molecular sciences,1422-0067 (Electronic),21,22,,Kudinov VA and Alekseeva OY and Torkhovskaya TI and Baskaev KK and Artyushev RI and Saburina IN and Markin SS,https://pubmed.ncbi.nlm.nih.gov/33228032/,eng,,,"It is well known that blood lipoproteins (LPs) are multimolecular complexes of lipids and proteins that play a crucial role in lipid transport. High-density lipoproteins (HDL) are a class of blood plasma LPs that mediate reverse cholesterol transport (RCT)-cholesterol transport from the peripheral tissues to the liver. Due to this ability to promote cholesterol uptake from cell membranes, HDL possess antiatherogenic properties. This function was first observed at the end of the 1970s to the beginning of the 1980s, resulting in high interest in this class of LPs. It was shown that HDL are the prevalent class of LPs in several types of living organisms (from fishes to monkeys) with high resistance to atherosclerosis and cardiovascular disorders. Lately, understanding of the mechanisms of the antiatherogenic properties of HDL has significantly expanded. Besides the contribution to RCT, HDL have been shown to modulate inflammatory processes, blood clotting, and vasomotor responses. These particles also possess antioxidant properties and contribute to immune reactions and intercellular signaling. Herein, we review data on the structure and mechanisms of the pleiotropic biological functions of HDL from the point of view of their evolutionary role and complex dynamic nature.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: MAT: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33228032,PMC7699323
rayyan-684570418,"Effects of polystyrene microparticles on inflammation, antioxidant enzyme activities, and related gene expression in Nile tilapia (Oreochromis niloticus).",2021,3,1,Environmental science and pollution research international,1614-7499 (Electronic),28,12,14909-14916,Ahmadifar E and Kalhor N and Dawood MAO and Ahmadifar M and Moghadam MS and Abarghouei S and Hedayati A,https://pubmed.ncbi.nlm.nih.gov/33222065/,eng,,Germany,"Due to the importance of Nile tilapia in the aquaculture sector, the present study aimed to evaluate the adverse impacts of the polystyrene microparticles (PS-MPs) on inflammation, immune, and antioxidative responses. For this reason, fish were exposed to waterborne PS-MPs at two sizes (9 Î¼m and 0.35 Î¼m) beside the control group for 28 days. Regardless of particle size, the final weight, weight gain, specific growth rate, and feed conversion ratio of Nile tilapia were not influenced by the PS-MPs exposure (P > 0.05). Superoxide dismutase (SOD), glutathione peroxidase (GPX), and malondialdehyde (MDA) levels were significantly increased in the group exposed to 9 Î¼m and followed by those exposed to 0.35 Î¼m while the lowest SOD, GPX, and MDA were in the control group. The expression of catalase (CAT) and lysozyme genes were upregulated in the group of fish exposed to 9 Î¼m (P < 0.05). The expression of the interferon-gamma (IFN-Î³) gene was upregulated in fish exposed to 9 Î¼m and 0.35 Î¼m when compared with the control (P < 0.05). The expression of interleukin 8 (IL8), interleukin (IL-1Î²), and tumor necrosis factor (TNF-Î±) genes was upregulated in the group of fish exposed to 9 Î¼m (P < 0.05). The hepatic mRNA levels of cytochrome P450 (CYP450) gene were significantly upregulated in the group of fish exposed to 9 Î¼m when compared with the control (P < 0.05) without significant differences with those exposed to 0.35 Î¼m (P > 0.05). The obtained results refer to the adverse effects of PS-MPs on the antioxidative, inflammatory, and detoxification-related genes of Nile tilapia.","RAYYAN-INCLUSION: {""Querusche""=>""Included"", ""Matheus""=>""Included""} | RAYYAN-LABELS: MAT: Fulltext,QUE: Fulltext",33222065,
rayyan-684570419,Study of a stream in Argentina with a high concentration of microplastics: Preliminary analysis of the methodology.,2021,3,15,The Science of the total environment,1879-1026 (Electronic),760,,143390,Montecinos S and Tognana S and Pereyra M and Silva L and Tomba JP,https://pubmed.ncbi.nlm.nih.gov/33213909/,eng,,Netherlands,"This study presents for the first time results about the microplastic concentration and their origin in a stream of the Pampas region in Argentina, receiving wastewater of an intermediate city. The most appropriate procedure to analyze and quantify the microplastics in the studied system is the use of an oxidative digestion process using a 30% H(2)O(2) solution to eliminate the organic matter in the samples. A high quantity of MPs, on the order of millions of microplastics per m(3) of water, was estimated in the LangueyÃº stream. 56% of the microplastics correspond to fibers with diameters between 10 and 15Â Î¼m and lengths less than 500Â Î¼m, while 44% are fragments with sizes of tens of micrometers. Raman microspectroscopy was used to identify the type of fibers. The characteristics of the microplastic fibers released in a wash load test are comparable with those observed in the LangueyÃº stream, in particular, the average sizes and the distribution of the diameters of the MPFs are similar. The processes in the sewage treatment plant, prior to their discharge in the stream, would affect the color of the fibers and their length.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MAT: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33213909,
rayyan-684570420,A comparison of microplastic contamination in freshwater fish from natural and farmed sources.,2021,3,1,Environmental science and pollution research international,1614-7499 (Electronic),28,12,14488-14497,Garcia AG and SuÃ¡rez DC and Li J and Rotchell JM,https://pubmed.ncbi.nlm.nih.gov/33211292/,eng,,Germany,"Contamination of aquatic systems mainly by urbanization and poor sanitation, deficient or lack of wastewater treatments, dumping of solid residues, and run off has led to the presence of particles, including manmade polymers, in tissues of many marine and freshwater species. In this study, the prevalence of microplastics (MPs) in freshwater fish from farmed and natural sources was investigated. Oreochromis niloticus from aquaculture farms in the Huila region in Colombia, and two local species (Prochilodus magdalenae and Pimelodus grosskopfii), naturally present in surface waters were sampled. Of the particles identified, fragments were the predominant type in the three tissue types (stomach, gill, and flesh) derived from farmed and natural fishes. MicroFT-IR spectroscopy was conducted on 208 randomly selected samples, with 22% of particles identified as MPs based on spectra with a match rateâ€‰â‰¥â€‰70%. A total of 53% of identified particles corresponded to cellophane/cellulose, the most abundant particle found in all fish. Not all fish contained MPs: 44% of Oreochromis farmed fish contained MPs, while 75% of natural source fish contained MPs in any of its tissues. Overall, polyethylene terephthalate (PET), polyester (PES), and polyethylene (PE) were the prevalent MPs found in the freshwater fish. A broader variety of polymer types was observed in farmed fish. The edible flesh part of fish presented the lower prevalence of MPs compared to gill and stomach (gut), with gut displaying a higher frequency and diversity of MPs. This preliminary study suggests that the incidence and type of MPs varies in farmed verses natural fish sources as well as across different tissue types, with significantly less detected within the edible flesh tissues compared with stomach and gill tissues.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MAT: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33211292,
rayyan-684570421,Worldwide contamination of fish with microplastics: A brief global overview.,2020,11,1,Marine pollution bulletin,1879-3363 (Electronic),160,,111681,Sequeira IF and Prata JC and da Costa JP and Duarte AC and Rocha-Santos T,https://pubmed.ncbi.nlm.nih.gov/33181954/,eng,,England,"Widespread contamination of microplastics may lead to internalization in fish. This literature review from March 2019 to March 2020 details that a median of 60% of fish, belonging to 198 species captured in 24 countries, contain microplastics in their organs. Carnivores species ingested more microplastics than omnivores. Only 14% of fish were from aquaculture. Most studies focused on digestive systems, with presence in other organs currently being insufficiently assessed. Based on this assessment, knowledge gaps that should be addressed in future studies were identified.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MAT: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33181954,
rayyan-684570422,"Abundance, composition, and potential intake of microplastics in canned fish.",2020,11,1,Marine pollution bulletin,1879-3363 (Electronic),160,,111633,Akhbarizadeh R and Dobaradaran S and Nabipour I and Tajbakhsh S and Darabi AH and Spitz J,https://pubmed.ncbi.nlm.nih.gov/33181921/,eng,,England,"The existence of microplastics (MPs) in canned fish (tuna and mackerel) samples was investigated and their composition, possible sources and potential intake were assessed. Light and fluorescence microscopy were used for the quantification of potential MPs. Furthermore, micro-Raman microscopy, and scanning electron microscopy coupled with an energy dispersive X-ray were used to identify the polymer types and composition of MPs. The results showed that 80% of samples had at least one plastic particle and fibers were the most abundant shapes of MPs. Moreover, polyethylene terephthalate (32.8%) was the most common polymer type in canned fish samples. The fish, food additives, and contact materials during the cleaning and canning process are possible sources of MPs. Human intake estimation of MPs showed the possibility of plastics absorption by humans who consume canned fish several times/week. Hence, the results of this study showed the importance of MPs' guidelines for food safety and hygiene.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MAT: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33181921,
rayyan-684570423,Microplastics decrease the toxicity of triphenyl phosphate (TPhP) in the marine medaka (Oryzias melastigma) larvae.,2021,4,1,The Science of the total environment,1879-1026 (Electronic),763,,143040,Zhang YT and Chen M and He S and Fang C and Chen M and Li D and Wu D and Chernick M and Hinton DE and Bo J and Xie L and Mu J,https://pubmed.ncbi.nlm.nih.gov/33129518/,eng,,Netherlands,"Plastics have been recognized as a serious threat to the environment. Besides their own toxicity, microplastics can interact with other environmental pollutants, acting as carriers and potentially modulating their toxicity. In this study, the toxicity of polystyrene (PS) microplastic fragments (plain PS; carboxylated PS, PS-COOH and aminated PS, PS-NH(2)) and triphenyl phosphate (TPhP) (an emerging organophosphate flame retardant) at the environmentally relevant concentrations to the marine medaka (Oryzias melastigma) larvae was investigated. Larvae were exposed to 20Â Î¼g/L of microplastic fragments or 20 and 100Â Î¼g/L of TPhP or a combination of both for 7Â days. The results showed that the three microplastics did not affect the larval locomotor activity. For TPhP, the larval moving duration and distance moved were significantly decreased by the TPhP exposure, with a maximum decrease of 43.5% and 59.4% respectively. Exposure to 100Â Î¼g/L TPhP respectively down-regulated the expression levels of sine oculis homeobox homologue 3 (six3) and short wavelength-sensitive type 2 (sws2) by 19.1% and 41.7%, suggesting that TPhP might disturb eye development and photoreception and consequently the low locomotor activity in the larvae. Interestingly, during the binary mixture exposure, the presence of PS, PS-COOH or PS-NH(2) reversed the low locomotor activity induced by 100Â Î¼g/L TPhP to the normal level. Relative to the larvae from the 100Â Î¼g/L TPhP group, the movement duration and distance moved were increased by approximately 60% and 100%, respectively, in the larvae from the TPhPÂ +Â PS, TPhPÂ +Â PS-COOH and TPhPÂ +Â PS-NH(2) groups. However, the gene expression profiles were distinct among the fish from the TPhPÂ +Â PS, TPhPÂ +Â PS-COOH and TPhPÂ +Â PS-NH(2) groups, implying different mechanisms underlying the reversal of the locomotor activity. The findings in this study challenge the general view that microplastics aggravate the toxicity of the adsorbed pollutants, and help better understand the environmental risk of microplastic pollution.","RAYYAN-INCLUSION: {""Querusche""=>""Included"", ""Matheus""=>""Included""} | RAYYAN-LABELS: MAT: Fulltext,QUE: Fulltext",33129518,
rayyan-684570424,"Abundance and characteristics of microplastics in municipal wastewater treatment plant effluent: a case study of Guangzhou, China.",2021,3,1,Environmental science and pollution research international,1614-7499 (Electronic),28,9,11572-11585,Zou Y and Ye C and Pan Y,https://pubmed.ncbi.nlm.nih.gov/33128151/,eng,,Germany,"Wastewater treatment plants (WWTPs) have been proposed as significant sources of microplastics (MPs) in freshwater and estuarine environments. WWTPs, even those with high removal efficiencies, release millions of MPs per plant daily. China is the largest plastic producer worldwide, but only a few studies of MP pollution from WWTPs have been carried out in China. In this work, we present a comprehensive report concerning the MPs in effluent from six WWTPs in Guangzhou, which is the third largest city in China. The six WWTPs employ different treatment processes and serve different populations and types of factories. The average abundance of MPs in the effluents of all six WWTPs was 1.719 Â± 1.035 MP/L. Fiber was the most common type of MP in the effluent, accounting for 39.48 Â± 6.37% of all MPs. Fourier transform infrared spectroscopy confirmed that 35.7% of the particles were plastics, including polyethylene terephthalate (31.9%), polypropylene (26.6%), and polyethylene (9.7%). The results showed that advanced or tertiary treatment technologies could substantially remove MPs and that the size of the population served was positively associated with the abundance of MPs. The number of textile factories was a key factor contributing to the total release of MPs. In addition, the MP shapes and polymer compositions showed that the occurrence of MP types is regional, varies regionally, and is related to the types of factories in the vicinity. More studies on the effects of specific industries are suggested in order to improve the management of wastewater discharge and reduce MPs presence in the natural environment.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MAT: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33128151,
rayyan-684570425,[Public health issues associated with seafood consumption].,2020,12,1,Bulletin de l'Academie nationale de medecine,0001-4079 (Print),204,9,1017-1033,Lupo C and Angot JL,https://pubmed.ncbi.nlm.nih.gov/33100345/,fre,,,"Seafood could be a solution to meet global food demand that will double by 2050. Seafood includes a wide variety of edible marine organisms, except fish and mammals. These are molluscs, crustaceans, echinoderms and algae. Like any food, seafood can involve hazards transmitted to humans through food, which affect the health of the consumer. These hazards are both biological (viruses, bacteria, parasites) and chemical (toxins, allergens, chemicals, microplastics). The exposure of populations to these hazards through seafood consumption can be notably explained by their mode of production and the dietary habits. Firstly, the sanitary quality of products reflects the quality of the aquatic environment from which they are taken, which can be contaminated by various types of pollution (faecal or chemical, chronic or accidental). The products are then handled, often treated without using additives or chemical preservatives, and finally distributed without any other means of preservation than refrigeration or freezing. Finally, the dietary habits of seafood favour exposure to certain hazards. Seafood safety must be integrated throughout the food chain, under the responsibility shared by all stakeholders. Seafood safety appears to be an emerging public health issue of global scope, because the sea does not stop at borders.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MAT: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33100345,PMC7566693
rayyan-684570426,Fate of lost fishing gears: Experimental evidence of biofouling colonization patterns from the northwestern Mediterranean Sea.,2021,1,1,"Environmental pollution (Barking, Essex : 1987)",1873-6424 (Electronic),268,,115746,Enrichetti F and Bavestrello G and Betti F and Rindi F and Tregrosso A and Bo M,https://pubmed.ncbi.nlm.nih.gov/33069040/,eng,,England,"ALDFGs (abandoned, lost or otherwise discharged fishing gears) represent a major pollutant in the world's oceans, including the Mediterranean Sea, but very little is known about their long-term fate in the underwater environment. Here we investigate the destiny of ALDFGs in a coralligenous benthic community by studying the biofouling growing on them at 30Â m depth over a three-year period. Results indicate that ALDFGs are quickly covered by biofouling, reaching maximum values of cover in one year. At this depth, the biofouling community results highly influenced by light-dependent seasonal cycles and a general four-steps colonization scheme is tentatively depicted: i) biofouling community is initially dominated by fast-growing organisms, with algae and hydrozoans settling after two weeks; ii) small-sized carbonatic organisms (e.g. bryozoans) appear after two months; iii) the same organisms (including coralline algae) become abundant after five to eight months; iv) conspicuous carbonatic skeletons (serpulids, bivalves and bryozoans) occur after one year increasing in complexity in the following months. The biofouling settled on ALDFGs, as well as growth rates of large carbonatic species, could provide useful information to estimate the age of lost lines and nets in retrieved material and in situ photo footage complementing the overview of the fishing impact in this specific environment. Finally, no signs of nylon degradation are reported, suggesting that the prevailing physical conditions and the biofouling cover extent could alter microplastics release from nylon ALDFGs.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MAT: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33069040,
rayyan-684570427,Microplastics in the edible tissues of shellfishes sold for human consumption.,2021,2,1,Chemosphere,1879-1298 (Electronic),264,,128554,Daniel DB and Ashraf PM and Thomas SN and Thomson KT,https://pubmed.ncbi.nlm.nih.gov/33049503/,eng,,England,"Microplastics in seafood are an emerging area of seafood safety concern. In this study, we investigated the presence of microplastics (100Â Î¼m - 5Â mm) in the edible tissues of four species of shellfishes - two species of shrimp, Metapenaeus dobsoni and Fenneropenaeus indicus; one species of crab, Portunus pelagicus; and one species of squid Uroteuthis (Photololigo) duvaucelii -all bought from fishing harbours of Kerala, India. An average of 2.7Â Â±Â 12 microplastic particles kg(-1) of edible tissue (wet weight) and 0.07Â Â±Â 0.3 microplastic particles/individual were obtained from the sampled shellfishes. No microplastics were found in the edible tissues of shrimps examined, while U.Â (P) duvaucelii had the highest microplastic content with an average of 7.7Â Â±Â 20 microplastic particles kg(-1) of edible tissue, followed by P.Â pelagicus with an average of 3.2Â Â±Â 10 microplastic particles kg(-1) of edible tissue. There was significant species variation in the microplastic contamination of shellfish soft tissues (pÂ <Â 0.05). The study is the first of its kind to report the detection of microplastics in edible tissues of a squid species. Results suggested an annual dietary intake of about 13Â Â±Â 58 microplastic particles per year by shellfish consumers, which can vary based on the species, quantity, and extent of gut removal of seafood consumed.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MAT: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33049503,
rayyan-684570428,Quantifying the vector effects of polyethylene microplastics on the accumulation of anthracene to Japanese medaka (Oryzias latipes).,2020,11,1,"Aquatic toxicology (Amsterdam, Netherlands)",1879-1514 (Electronic),228,,105643,Qiu X and Saovany S and Takai Y and Akasaka A and Inoue Y and Yakata N and Liu Y and Waseda M and Shimasaki Y and Oshima Y,https://pubmed.ncbi.nlm.nih.gov/33017738/,eng,,Netherlands,"To better assess the risk of microplastics (MPs) as a vector for contaminants, it is essential to understand the relative importance of MPs compared to other pathways for chemical transfer as well as the consequences of co-exposure. In this study, we exposed Japanese medaka (Oryzias latipes) to anthracene (ANT, 0.1 mg/L) in the presence or absence of pristine polyethylene MPs (PE-MPs, 10(6) beads/L), to quantify the vector effect of PE-MPs on ANT accumulation. Under the ANT-MPs co-exposure conditions, PE-MPs rapidly accumulated in the gastrointestinal tract of the medaka during a 14-day uptake phase, with an average bioconcentration factor of 171.4 L/kg. The PE-MPs could absorb and accumulate approximately 70 % of the ANT from the water sample. The PE-MPs changed the pharmacokinetic profile of ANT in medaka by decreasing both the uptake and depuration rate constants. The one compartment with first-order elimination model estimated that the amounts of ANT in the water phase and absorbed by PE-MPs (i.e., a vector effect) contributed about 67 % and 33 % of the ANT accumulation in medaka, respectively. At the end of the uptake (exposure) phase, however, the presence of PE-MPs did not significantly alter the final ANT concentrations in the fish body or alter the behavioral impacts of ANT. Thus, PE-MPs ingestion may act as a vector to concentrate and transfer ANT to medaka, but the presence of these particles may have limited adverse effects on fish under co-exposure systems of the type used in this study.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: MAT: Fulltext,QUE: Fulltext,without virgin particle | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",33017738,
rayyan-684570429,In vivo assessment of the antischistosomal activity of curcumin loaded nanoparticles versus praziquantel in the treatment of Schistosoma mansoni.,2020,9,25,Scientific reports,2045-2322 (Electronic),10,1,15742,Mokbel KEM and Baiuomy IR and Sabry AEA and Mohammed MM and El-Dardiry MA,https://pubmed.ncbi.nlm.nih.gov/32978497/,eng,,,"Schistosomiasis is a serious parasitic infection affecting millions worldwide. This study aimed to explore the anti-schistosomal activity of curcumin and curcumin loaded gold-nanoparticles (Cur-GNPs) with or without praziquantel (PZQ). We used six groups of the C57BL/6 mice in which five groups were infected with Schistosoma Mansoni (S. mansoni) cercariae and exhibited, separately, to different treatment regimens of curcumin, curcumin loaded nanoparticle, and PZQ, in addition to one untreated group which acts as a control. Mice were sacrificed at the 8th week where both worms and eggs were counted in the hepatic and porto-mesenteric vessels in the liver and intestine, respectively, in addition to a histopathological examination of the liver granuloma. Curcumin caused a significant reduction in the worms and egg count (45.45%) at the 3rd week. A significant schistosomicidal effect of PZQ was found in all groups. Cur-GNPs combined with PZQ 97.4% reduction of worm burden in the 3rd week and the highest reduction in the intestinal and hepatic egg content, as well, besides 70.1% reduction of the granuloma size. The results suggested the curcumin in combination with PZQ as a strong schistosomicidal regimen against S. mansoni as it alters the hematological, biochemical, and immunological changes induced.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: MAT: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 2 - Population",32978497,PMC7519097
rayyan-684570430,Development and Application of a Mass Spectrometry Method for Quantifying Nylon Microplastics in Environment.,2020,10,20,Analytical chemistry,1520-6882 (Electronic),92,20,13930-13935,Peng C and Tang X and Gong X and Dai Y and Sun H and Wang L,https://pubmed.ncbi.nlm.nih.gov/32969220/,eng,,United States,"The quantitative detection methods for many microplastic (MP) polymers in the environment are inadequate. For example, effective detection methods for nylon (polyamide, PA), a widely used plastic, in different environmental samples are still lacking. In the present study, a method based on acid depolymerization-liquid chromatography-tandem mass spectrometry (LC-MS/MS) and without the separation of MPs from samples was developed to quantify nylon MPs. After removing the background monomer compounds, PA6 and PA66 were efficiently depolymerized to 6-aminocaproic acid and adipic acid, respectively, and detected by LC-MS/MS. Accordingly, the quantity of nylon MPs was accurately calculated. By using the proposed method, the recovery of spiked PA6 and PA66 MPs in the environmental samples ranged from 90.8 to 98.8%. The limits of quantification for PA6 and PA66 MPs were 0.680 and 4.62 mg/kg, respectively. PA MPs were widely detected in indoor dust, sludge, marine sediment, freshwater sediment, fishery sediment, and fish guts and gills with concentrations of 0.725-321 mg/kg. Extremely high concentrations of PA66 MPs were detected in indoor dust and fish guts and gills, indicating the unequivocal risk of human exposure through dust ingestion and dietary exposure.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MAT: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32969220,
rayyan-684570431,Microplastic-associated biofilms in lentic Italian ecosystems.,2020,12,15,Water research,1879-2448 (Electronic),187,,116429,Di Pippo F and Venezia C and Sighicelli M and Pietrelli L and Di Vito S and Nuglio S and Rossetti S,https://pubmed.ncbi.nlm.nih.gov/32961457/,eng,,England,"In this study, 16S rRNA gene high throughput sequencing and Fluorescence In Situ Hybridization (FISH) combined with confocal laser scanning microscopy (CLSM) were used to assess for the first time biodiversity and structure of microplastic-associated biofilms (plastisphere) collected from Italian lentic ecosystems. The analysis revealed clear differences in microbial community composition among biofilms and corresponding planktonic populations indicating a selective adhesion on microplastics (MP). Although geographical variations in taxa composition were observed, a plastisphere core microbiome, composed by known biofilm formers found in freshwater ecosystems (e.g. Sphingorhabdus, Sphingomonas, Rhodobacter, Aquabacterium and Acidovorax genera) was found. Species composition of plastisphere did not substantially differ between the diverse polymers, while a clear link with the MP exposure time was found by Fourier Transform Infrared spectroscopy (FT-IR) and Scanning Electron Microscopy (SEM) analysis. Generalist planktonic taxa (e.g. members of the families Sphingomonadaceae and Rhodobacteraceae) were found on MPs with the lowest degradation level whereas the biodiversity increased with the increase of MP degradation. FISH-CLSM analysis confirmed the Burkolderiaceae dominance in most of the analyzed plastisphere samples and revealed a patchy microbial colonization and a complex biofilm architecture with bacterial micro-colonies and cyanobacterial aggregates occurring together with microalgae assemblages.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MAT: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",32961457,
rayyan-684570432,Cathepsin B-Responsive Liposomes for Controlled Anticancer Drug Delivery in Hep G2 Cells.,2020,9,14,Pharmaceutics,1999-4923 (Print),12,9,,Lee S and Song SJ and Lee J and Ha TH and Choi JS,https://pubmed.ncbi.nlm.nih.gov/32937915/,eng,,,"In recent decades, several types of anticancer drugs that inhibit cancer cell growth and cause cell death have been developed for chemotherapeutic application. However, these agents are usually associated with side effects resulting from nonspecific delivery, which may induce cytotoxicity in healthy cells. To reduce the nonspecific delivery issue, nanoparticles have been successfully used for the delivery of anticancer drugs to specific target sites. In this study, a functional polymeric lipid, PEG-GLFG-K(C(16))(2) (PEG-GLFG, polyethylene glycol-Gly-Leu-Phe-Gly-Lys(C(16))(2)), was synthesized to enable controlled anticancer drug delivery using cathepsin B enzyme-responsive liposomes. The liposomes composed of PEG-GLFG/DOTAP (1,2-dioleoyl-3-trimethylammonium-propane (chloride salt))/DPPC (dipalmitoylphosphatidylcholine)/cholesterol were prepared and characterized at various ratios. The GLFG liposomes formed were stable liposomes and were degraded when acted upon by cathepsin B enzyme. Doxorubicin (Dox) loaded GLFG liposomes (GLFG/Dox) were observed to exert an effective anticancer effect on Hep G2 cells in vitro and inhibit cancer cell proliferation in a zebrafish model.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Matheus""=>""Excluded""} | RAYYAN-LABELS: MAT: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",32937915,PMC7558574
