key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,pubmed_id,pmc_id
rayyan-185167961,Development of mammalian embryos exposed to mixed-size nanoparticles,2005,1,1,Clinical and Experimental Obstetrics and Gynecology,,32,4,222-224,"Bosman, S.J. and Nieto, S.P. and Patton, W.C. and Jacobson, J.D. and Corselli, J.U. and Chan, P.J.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-31144472086&partnerID=40&md5=30a5e9d52798733c06989b109b34e974,,,,"Inhaled or ingested ultrafine nanoparticles and their effects on early pregnancy remain polemic. The objectives of the study were: (a) to determine the embryotoxic effects of nanoparticles at the 2-cell stage and (b) to localize the internalized nanoparticles in the blastocyst. Thawed mouse 2-cell embryos (no. = 128) were exposed to either mixed-size polystyrene-based nanoparticles (11 million/ml) or control G1.3 medium and assessed after 72 hours. Additionally, blastocysts (no. = 146) were exposed to nanoparticles and analyzed. The results showed that the nanoparticles did not inhibit 2-cell embryo development to the blastocyst stage (89.4 vs 96.8%; treated vs control). There were no differences in hatching (34.8 vs 43.5%), implantation (13.6 vs 24.2%) and degeneration (10.6 vs 3.2%). Delayed exposure to nanoparticles showed similar percent hatching (40.7 vs 47.3%) and implantation (17.6 vs 20.0%). Although nanoparticles were internalized, embryo development was not inhibited suggesting a lack of embryotoxicity. During hatching, the larger nanoparticles adhered to the extruding blastocyst, preferentially on trophoblasts, but interference was insignificant. Exposure to polystyrene-based nanoparticles at the concentration tested are not associated with embryonic loss.","Cited By :24 | RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MEC: Abstract | RAYYAN-EXCLUSION-REASONS: 2 - Population",,
rayyan-185167962,Researchers study the transformation of nanoparticles,2005,1,1,Materials Performance,,44,9,13,"Keddie, J.L.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-26044469119&partnerID=40&md5=42ea41108df4c6646e6bad259c8dbf60,,,,"Researchers at the University of Surrey (UniS) have joined an international research effort to develop new types of coatings, adhesive and cosmetic products. The $7 million program, NAPOLEON, is funded by the European Commission and involves 21 teams from eight countries and nine European companies. The UniS scientists will study the method to create paints, sticky tape, and other useful products from polymer nanoparticles. The NAPOLEON project is expected to make breakthroughs in structured plastics i.e. nanomaterials. Industries that use coatings, such as the automotive, aerospace, appliance, textiles, and ship-building realms, will benefit from the improvements.","Export Date: 13 June 2021 | RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MEC: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",,
rayyan-185167963,Carbon nanofiber/polymer composites by low shear compounding,2003,1,1,,,,,,"Lake, M.L. and Jacobsen, R.L. and Burton, D. and Kwag, C. and van Hattum, F.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896876556&partnerID=40&md5=8919a5aa92d0de7cd9b7456837e87e33,,,,"Carbon nanofiber reinforced polymer composites are anticipated to offer a suite of physical property advantages similar to conventional carbon fiber composites reinforced with PAN- or pitch-based carbon fiber. Early results show high promise for use of carbon nanofibers to enhance the physical properties, including electrical conductivity, coefficient of thermal expansion, strength, and modulus, of polymer composites. An artifact of high volume methods of production for carbon nanofibers and nanotubes is that fibers are generated in an entangled (""birdnested"") form, and are difficult to separate into a uniform dispersion throughout the matrix polymer during compounding. In order to disperse other nanoparticle additives such as carbon black or nanoclays, high shear mixing is frequently used; however, when applied to carbon nanofibers, the aspect ratio of the fibers may be seriously compromised, reducing their reinforcement value. As a result, the currently observed physical properties for carbon nanofiber reinforced polymers represent only a small fraction of the values predicted by theory. In this study, methods of low shear melt processing were explored to create masterbatch compounds of uniformly dispersed carbon nanofibers in which the high aspect ratio of the as-grown carbon nanofiber is preserved. The method used to disperse the nanofibers was based on emerging techniques for long fiberreinforced thermoplastics1 (LFT's). LFT's are reinforced with discontinuous fibers having a length on the order of millimeters to centimeters. Properties of LFT's have been shown to fall in the gap between the those of glass mat thermoplastics and continuous carbon fiber reinforced polymers. Extruders have been designed and successfully used for LFT's, resulting in higher tensile strength and tensile modulus over compounds of similar loading produced with traditional extruders. However, the relatively high shear engendered in the polymer by these devices is too aggressive for retention of aspect ratio in carbon nanofibers. Also the high cost of extruder equipment, on the order of $1 million, limits use of such methods to high volume applications such as automotive parts production. As an alternative, this work focuses on a novel piston blender process has been developed at the Delft University of Technology, Faculty of Aerospace Engineering, The Netherlands, demonstrating LFT's with tensile strength improvements in polyamide, polypropylene, and other thermoplastics.2 The concept of the piston blender is to simply use heated rotating rods to mix fiber into the polymer, with very low shear forces, thus minimizing the breakage of reinforcement. Samples containing PyrografÂ®-III carbon nanofibers nylon 6 were made using the piston blender, and then examined for microstructure, tensile properties, and shear properties and compared to the database under development for CNF reinforced polymer composites. Of particular interest are fiber-matrix interface, fiber distribution, and porosity. An electrical resistivity was 1.1 Â± 0.2 Î©-cm at 4.9 v% was achieved, which compared favorably to previously compounded samples using higher shear techniques. Â© 2003 by the American Institute of Aeronautics and Astronautics, Inc. All rights reserved.","Export Date: 13 June 2021 | RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: MEC: Title,QUE: Title | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",,
rayyan-185167964,Research...Nano project thinks big,2000,1,1,European Chemical News,,72,1898,37,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034723998&partnerID=40&md5=1f2e341d9c1b59e8fcef0d9e45f94efe,,,,"Degussa-Huls will work with scientists from seven German universities in a joint research project to better understand the mechanisms behind the formation of nanoparticles and develop new technologies for their production. The company will provide DM12 million and Deutsche Forschungsgemeinschaft DM10 million. Nano powders, made up of particles measuring 1 millionth-100 millionth of a millimeter, are ideal for various applications such as polishing wafers, plastics, pigments, adhesives, and production of catalysts for the chemical sector.","Export Date: 13 June 2021 | RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MEC: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",,
rayyan-185167965,Spatial distribution of microplastics in sandy beach and inshore-offshore sediments of the southern Caspian Sea.,2021,6,5,Marine pollution bulletin,1879-3363 (Electronic),169,,112578,Manbohi A and Mehdinia A and Rahnama R and Dehbandi R and Hamzehpour A,https://pubmed.ncbi.nlm.nih.gov/34102414/,eng,,England,"The occurrence of microplastics (MPs) in nearshore zones of the southern Caspian coasts is well documented; however, no data are available on MP occurrence in offshore sediments. In this study, six sandy beach stations and 18 inshore-offshore stations (six transects) were surveyed. MPs were detected in all sediment samples. The mean abundances of MPs in the beach and inshore-offshore stations were 196.67Â Â±Â 11.58 and 103.15Â Â±Â 7.21 MPs/kg, respectively. Fibers constituted the most common shape of MPs. Polystyrene (PS) and polyethylene terephthalate (PET) were the major polymer types found in the beach and inshore-offshore sediments, respectively. In most transects, negative MP gradients were observed from nearshore to offshore, which showed that coastal fishing, tourism, and rivers were the main sources of MPs in this area. These results will improve our understanding on MPs pollution in the marine ecosystem. We recommend further MP studies in different parts of the Caspian Sea to develop appropriate management programs.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: MEC: Title,QUE: Title | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",34102414,
rayyan-185167966,Microplastics in marine biota: A review.,2021,6,1,Marine pollution bulletin,1879-3363 (Electronic),169,,112540,Ugwu K and Herrera A and GÃ³mez M,https://pubmed.ncbi.nlm.nih.gov/34087664/,eng,,England,"Plastics are the most important component in marine debris. In turn, within plastics, microplastics (<5Â mm) are those that most affect marine biota. Thus, this review has as its main objective to show the current state of studies of microplastics, as well as to determine the groups of vertebrates most affected by microplastics, and the type and predominant color of microplastics. For this research, we review a total of 132 articles, from 2010 to May of 2020. Our results show that the group more affected are turtles with 88% of the specimens contaminated by microplastics and median of 121.73 particles/individue. The predominant type is fibers (67.3%), polymer is polyethylene (27.3%), size is less than 2Â mm (73.6%), and color is blue (32.9%).","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: MEC: Title,QUE: Title | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",34087664,
rayyan-185167967,Histopathological analysis of zebrafish after introduction of non-biodegradable polyelectrolyte microcapsules into the circulatory system.,2021,1,1,PeerJ,2167-8359 (Print),9,,e11337,Borvinskaya E and Gurkov A and Shchapova E and Mutin A and Timofeyev M,https://pubmed.ncbi.nlm.nih.gov/33996284/,eng,,,"Polyelectrolyte microcapsules are among the most promising carriers of various sensing substances for their application inside the bloodstream of vertebrates. The long-term effects of biodegradable microcapsules in mammals are relatively well studied, but this is not the case for non-biodegradable microcapsules, which may be even more generally applicable for physiological measurements. In the current study, we introduced non-biodegradable polyelectrolyte microcapsules coated with polyethylene glycol (PMs-PEG) into the circulatory system of zebrafish to assess their long-term effects on fish internal organs with histopathologic analysis. Implantation of PMs-PEG was not associated with the formation of microclots or thrombi in thin capillaries; thus, the applied microcapsules had a low aggregation capacity. The progression of the immune response to the implant depended on the time and the abundance of microparticles in the tissues. We showed that inflammation originated from recognition and internalization of PMs-PEG by phagocytes. These microcapsule-filled immune cells have been found to migrate through the intestinal wall into the lumen, demonstrating a possible mechanism for partial microparticle elimination from fish. The observed tissue immune response to PMs-PEG was local, without a systemic effect on the fish morphology. The most pronounced chronic severe inflammatory reaction was observed near the injection site in renal parenchyma and within the abdominal cavity since PMs-PEG were administered with kidney injection. Blood clots and granulomatosis were noted at the injection site but were not found in the kidneys outside the injection site. Single microcapsules brought by blood into distal organs did not have a noticeable effect on the surrounding tissues. The severity of noted pathologies of the gills was insufficient to affect respiration. No statistically significant alterations in hepatic morphology were revealed after PMs-PEG introduction into fish body. Overall, our data demonstrate that despite they are immunogenic, non-biodegradable PMs-PEG have low potential to cause systemic effects if applied in the minimal amount necessary for detection of fluorescent signal from the microcapsules.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MEC: Abstract | RAYYAN-EXCLUSION-REASONS: 3 - Intervention,1 - Type of study",33996284,PMC8106396
rayyan-185167968,Microplastic fibers in the gut of highly consumed fish species from the southern Caspian Sea.,2021,7,1,Marine pollution bulletin,1879-3363 (Electronic),168,,112461,Nematollahi MJ and Keshavarzi B and Moore F and Esmaeili HR and Nasrollahzadeh Saravi H and Sorooshian A,https://pubmed.ncbi.nlm.nih.gov/33991984/,eng,,England,"This study assesses the frequency, distribution, characteristics, and chemical composition of microplastics (MPs) in the gut of highly consumed fish species, namely leaping mullet (Chelon saliens), common carp (Cyprinus carpioi), and Caspian kutum (Rutilus caspicus), in the southern Caspian Sea biome. Fibers are found to be the only shape of MPs. Black MPs and polystyrene, polypropylene, and polyethylene terephthalate polymers are dominant. MP frequency is highest in leaping mullet's gut, while kutum specimens exhibited the lowest MP frequency, reflecting that leaping mullet is a neritic species and thus highly exposed to MP influx in shallow coastal water, while the other species are benthopelagic. The estimated condition index reflected a significant difference between the species, implying that MPs may pose adverse health impacts on leaping mullet and common carp, with no undesirable effect on Caspian kutum. No significant relationship exists between biological parameters and the MP frequency in the fish gut.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: MEC: Title,QUE: Title | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33991984,
rayyan-185167969,Microplastics alone or co-exposed with copper induce neurotoxicity and behavioral alterations on zebrafish larvae after a subchronic exposure.,2021,6,1,"Aquatic toxicology (Amsterdam, Netherlands)",1879-1514 (Electronic),235,,105814,Santos D and Luzio A and Matos C and Bellas J and Monteiro SM and FÃ©lix L,https://pubmed.ncbi.nlm.nih.gov/33933832/,eng,,Netherlands,"Microplastics (MPs, <5Â mm) have been frequently detected in aquatic ecosystems, representing both health and ecological concerns. However data about the combined effects of MPs and other contaminants is still limited. This study aimed to evaluate the impact of MPs and the heavy metal copper (Cu) on zebrafish (Danio rerio) larvae development and behavior. Zebrafish embryos were subchronically exposed to MPs (2Â mg/L), two sub-lethal concentrations of Cu (60 and 125Â Âµg/L) and binary mixtures of MPs and Cu using the same concentrations, from 2-h post fertilization until 14 days post fertilization. Lethal and sub-lethal responses (mortality, hatching, body length) were evaluated during the embryogenesis period, and locomotor, avoidance, anxiety and shoaling behaviors, and acetylcholinesterase (AChE) activity were measured at 14 dpf. The results showed that survival of larvae was reduced in groups exposed to MPs, Cu and Cu+MPs. Regarding the behavioral patterns, the higher Cu concentration and mixtures decreased significantly the mean speed, the total distance traveled and the absolute turn angle, demonstrating an adverse effect on swimming competence of zebrafish larvae. Exposure to MPs and Cu, alone or combined, also affected avoidance behavior of zebrafish, with larvae not reacting to the aversive stimulus. There was a significant inhibition of AChE activity in larvae exposed to all experimental groups, compared to the control group. Moreover, a higher inhibition of AChE was noticed in larvae exposed to MPs and both Cu+MPs groups, comparatively to the Cu alone groups. Our findings demonstrate the adverse effects of MPs, alone or co-exposed with Cu, on fish early life stages behavior. This study highlights that MPs and heavy metals may have significant impacts on fish population fitness by disrupting locomotor and avoidance behaviors.","RAYYAN-INCLUSION: {""Querusche""=>""Included"", ""elisa.calcagnotto""=>""Included""} | RAYYAN-LABELS: QUE: Fulltext",33933832,
rayyan-185167970,Development of Optical Biosensor Using Protein A-Conjugated Chitosan-Gold Nanoparticles for Diagnosis of Cystic Echinococcosis.,2021,4,25,Biosensors,2079-6374 (Electronic),11,5,,Safarpour H and Majdi H and Masjedi A and Pagheh AS and Pereira ML and Rodrigues Oliveira SM and Ahmadpour E,https://pubmed.ncbi.nlm.nih.gov/33923009/,eng,,,"Human echinococcosis is a serious parasitic diseasethat still affects millions of people in many parts of the world. Since it can offer a critical threat to people's health, it is important to discover a rapid, convenient, and economical method for detection. Herein, we propose a novel point of care assay, namely, an enhanced immuno-dot-blot assay for diagnosis of cystic echinococcosis (hydatidosis). This method is based on the formation of a sandwich complex between a goldnanoprobe (chitosan-gold nanoparticleprotein A) and hydatid cyst antigen (Ag B), which holds anti-Ag B antibodies. Briefly, protein A was conjugated to chitosan-gold nanoparticles via glutaraldehyde chemistry. Then, Ag B was immobilized on the surface of a nitrocellulose membrane, which was followed by the addition of the sera sample and gold nanoprobes. The positive signals were easily detectable by naked eye. The signal intensity of this biosensor was proportional to the concentration of active anti-Echinococcus granulosus antibodies on the surface of the nanoparticles, titer of antibodies in the sera samples, and concentration of Ag B coated on the nitrocellulose membrane. The minimum concentration to use the protein A for conjugation to detect titer of anti-Echinococcus IgGand the concentration of Ag B coated in nitrocellulose membrane were 0.5 and 0.3 mg/mL, respectively. This enhanced immuno-dot-blot assay offers a simple diagnostic technique withoutthe need for expensive equipment for diagnosis of echinococcosis.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: MEC: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 2 - Population,1 - Type of study",33923009,PMC8145565
rayyan-185167971,Microplastic ingestion in reared aquaculture fish: Biological responses to low-density polyethylene controlled diets in Sparus aurata.,2021,7,1,"Environmental pollution (Barking, Essex : 1987)",1873-6424 (Electronic),280,,116960,Alomar C and Sanz-MartÃ­n M and Compa M and Rios-Fuster B and Ãlvarez E and Ripolles V and Valencia JM and Deudero S,https://pubmed.ncbi.nlm.nih.gov/33780838/,eng,,England,"During the last years, ingestion of microplastics (MPs) has been quantified in marine species both with an ecological and commercial interest at sea and under experimental conditions, highlighting the importance to assess MP ingestion in commercially and aquaculture important species such as gilthead seabream (Sparus aurata) fish. In order to study the ingestion of MPs in a commercially valuable species, gilthead seabreams were exposed to an enriched diet with virgin and weathered low-density polyethylene (LDPE) pellets for three months followed by a detoxification period of one month of no exposure to MP enriched diets. Our results indicate that MP ingestion in these fishes increased with exposure time, and differences were found between treatments, showing the highest ingestion values after three months of exposure to MP enriched diets and in the weathered treatment. However, after one month of detoxification, no MPs were found in the gastrointestinal tracts of fish, reflecting no long-term retention of MPs in Sparus aurata digestive system. According to results from this study, exposure of fish to MP enriched diets does not affect fish size neither the Fulton's condition index as both parameters increased with time in all treatments (control, virgin and weathered). Both carbon and nitrogen isotopic signatures decreased with fish size in all treatments which could be related to an increase of nitrogen deposition efficiency in fish muscle with a high protein assimilation during the first months of Sparus aurata.","RAYYAN-INCLUSION: {""Querusche""=>""Included"", ""elisa.calcagnotto""=>""Included""} | RAYYAN-LABELS: QUE: Fulltext | USER-NOTES: {""Querusche""=>[""no death \nonly size and weight""]}",33780838,
rayyan-185167972,"Microplastic ingestion in jellyfish Pelagia noctiluca (Forsskal, 1775) in the North Atlantic Ocean.",2021,5,1,Marine pollution bulletin,1879-3363 (Electronic),166,,112266,Rapp J and Herrera A and Bondyale-Juez DR and GonzÃ¡lez-Pleiter M and Reinold S and Asensio M and MartÃ­nez I and GÃ³mez M,https://pubmed.ncbi.nlm.nih.gov/33770553/,eng,,England,"The present study is the first evidence-based study about the ingestion of plastic and microplastics in jellyfish Pelagia noctiluca in the North Atlantic Ocean. A bloom of this organism was collected from Gran Canaria Island coast. It was digested using KOH to quantify the plastic particles and by separating the umbrella from tentacles. About 97% of the organisms analysed showed the presence of microdebris. The majority of the microfibers were with blue or uncorrected fibre concentrations and mainly composed of cotton. Their presence in the gastrovascular cavity of the jellyfish was confirmed. These results warn about the impact of various factors such as jellyfish health, the transfer to jellyfish predators, human consumption of jelly fish, and the transport of carbon and microplastics in the water column.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MEC: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33770553,
rayyan-185167973,Extraction and identification of microplastics from mussels: Method development and preliminary results.,2021,3,11,Italian journal of food safety,2239-7132 (Print),10,1,9264,Mercogliano R and Santonicola S and Raimo G and Gasperi M and Colavita G,https://pubmed.ncbi.nlm.nih.gov/33747985/,eng,,,"Microplastics (MPs) are an emerging threat to marine ecosystems. One of the primary environmental risks is their bioavailability for aquatic organisms. Some fish and bivalves are of particular interest because their feeding strategies expose them to particles present in the water column. The aim of the study was to assess an extraction method in order to isolate and quantify MPs from fish gastrointestinal tract (n.8) and muscle (n.4), and bivalves (n.8) samples. The accuracy of the method was assessed through the calculation of the recovery percentage in samples spiked with a known number of MPs using microscopic observation. Successively, the extraction was preliminarily applied on n.20 mussels collected from mariculture plants of the Tyrrhenian and the Adriatic Sea. The results of the digestion protocol showed an average extraction yield of 80% in fish gastrointestinal tracts, 90% in fish muscle samples, and 95% in mussels. Preliminary analysis carried out on farmed mussels showed an average abundance of 3.8 items/individual, and 0.5 items/g of tissue, among those black, was the most represented color.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MEC: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33747985,PMC7970397
rayyan-185167974,Ecotoxicological and physiological risks of microplastics on fish and their possible mitigation measures.,2021,7,20,The Science of the total environment,1879-1026 (Electronic),779,,146433,Mallik A and Xavier KAM and Naidu BC and Nayak BB,https://pubmed.ncbi.nlm.nih.gov/33743469/,eng,,Netherlands,"Microplastics (MPs) are widely distributed and extensively found within marine ecosystems, and approximately 8Â millionÂ tons of plastics are being dumped into the sea annually. Once reached the marine environment, plastics tend to get fragmented into smaller particles through photo-degradation, mechanical and biological processes. These MPs have raised concerns globally due to their potential toxic impacts on a wide variety of aquatic fauna and humans. Ingested microplastics can cause severe health implications in fishes, including reduced feeding intensity, improper gill functioning, immuno-suppression, and compromised reproducibility. Several studies were also conducted to scrutinize MPs trophic transfer through the food chain from primary producers to top predators and their bioaccumulation. This paper briefly summarizes all the possible sources, routes, bioavailability, trophic transfer, and consequences of microplastics in fishes. The review article also intended to highlight various mitigation strategies like implementing Four R's concept (refuse, reduce, reuse, and recycle), integrated strategies, ban on single-use plastics, use bioplastics, and create behavioural changes with public awareness.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: MEC: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33743469,
rayyan-185167975,Experimental Approaches for Characterizing the Endocrine-Disrupting Effects of Environmental Chemicals in Fish.,2020,1,1,Frontiers in endocrinology,1664-2392 (Print),11,,619361,Celino-Brady FT and Lerner DT and Seale AP,https://pubmed.ncbi.nlm.nih.gov/33716955/,eng,,,"Increasing industrial and agricultural activities have led to a disturbing increase of pollutant discharges into the environment. Most of these pollutants can induce short-term, sustained or delayed impacts on developmental, physiological, and behavioral processes that are often regulated by the endocrine system in vertebrates, including fish, thus they are termed endocrine-disrupting chemicals (EDCs). Physiological impacts resulting from the exposure of these vertebrates to EDCs include abnormalities in growth and reproductive development, as many of the prevalent chemicals are capable of binding the receptors to sex steroid hormones. The approaches employed to investigate the action and impact of EDCs is largely dependent on the specific life history and habitat of each species, and the type of chemical that organisms are exposed to. Aquatic vertebrates, such as fish, are among the first organisms to be affected by waterborne EDCs, an attribute that has justified their wide-spread use as sentinel species. Many fish species are exposed to these chemicals in the wild, for either short or prolonged periods as larvae, adults, or both, thus, studies are typically designed to focus on either acute or chronic exposure at distinct developmental stages. The aim of this review is to provide an overview of the approaches and experimental methods commonly used to characterize the effects of some of the environmentally prevalent and emerging EDCs, including 17 Î±-ethinylestradiol, nonylphenol, BPA, phthalates, and arsenic; and the pervasive and potential carriers of EDCs, microplastics, on reproduction and growth. In vivo and in vitro studies are designed and employed to elucidate the direct effects of EDCs at the organismal and cellular levels, respectively. In silico approaches, on the other hand, comprise computational methods that have been more recently applied with the potential to replace extensive in vitro screening of EDCs. These approaches are discussed in light of model species, age and duration of EDC exposure.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: MEC: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33716955,PMC7947849
rayyan-185167976,The dynamics of microplastics and associated contaminants: Data-driven Lagrangian and Eulerian modelling approaches in the Mediterranean Sea.,2021,7,10,The Science of the total environment,1879-1026 (Electronic),777,,145944,Guerrini F and Mari L and Casagrandi R,https://pubmed.ncbi.nlm.nih.gov/33676205/,eng,,Netherlands,"Plastic pollution is widespread in the global oceans, but at the same time several other types of hydrophobic pollutants contaminate the marine environment. As more and more evidence highlights, microplastics and polluting chemicals are intertwined via adsorption/desorption processes. A thorough assessment of their total impact on marine ecosystems thus requires that these two kinds of pollution are not considered separately. Here we compare the outcomes of two complementary, data-driven modelling approaches for microplastic dispersal and for Plastic-Related Organic Pollutants (PROPs) in the marine environment. Focusing on the Mediterranean Sea, we simulate two years of Lagrangian particle tracking to map microplastic dispersion from the most impacting sources of pollution (i.e. coastal areas, the watersheds of major rivers, and fishing activities). Our particle sources are data-informed by national census data, hydrological regimes, and vessel tracking data to account for spatial and temporal variability of mismanaged plastic waste generation. These particle-based simulations are complemented with a simulation of the dynamics of primary pollutants in the sea, obtained via an advection-diffusion Eulerian model. While providing further understanding of the spatiotemporal distribution of microplastics and the dynamics of PROPs at a Mediterranean-wide scale, our results call for the development of novel integrated modelling approaches aimed at coupling the dynamics of microplastics with the chemical exchanges occurring through them, thus promoting a holistic description of marine plastic pollution.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MEC: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",33676205,
rayyan-185167977,Mechanisms of parental co-exposure to polystyrene nanoplastics and microcystin-LR aggravated hatching inhibition of zebrafish offspring.,2021,6,20,The Science of the total environment,1879-1026 (Electronic),774,,145766,Wu Q and Li G and Huo T and Du X and Yang Q and Hung TC and Yan W,https://pubmed.ncbi.nlm.nih.gov/33610984/,eng,,Netherlands,"The combined toxicity effects of microcystins-LR (MCLR) and polystyrene nanoplastics (PSNPs) on the hatching of F1 zebrafish (Danio rerio) embryos were investigated in this study due to the increasing concerns of both plastic pollution and eutrophication in aquatic environments. Three-month-old zebrafish were used to explore the molecular mechanisms underlying the combined effect of MCLR (0, 0.9, 4.5, and 22.5Â Î¼g/L) on egg hatching in the existence of PSNPs (100Â Î¼g/L). The results demonstrated the existence of PSNPs further increased the accumulation of MCLR in F1 embryos. The hatching rates of F1 embryos were inhibited after exposure to 22.5Â Î¼g/L MCLR, and the presence of PSNPs aggravated the hatching inhibition induced by MCLR. The decrease of hatching enzyme activity and the abnormality of spontaneous movement were observed. We examined the altered expression levels of the genes associated with the hatching enzyme (tox16, foxp1, ctslb, xpb1, klf4, cap1, bmp4, cd63, He1.2, zhe1, and prl), cholinergic system (ache and chrnÎ±7), and muscle development (Wnt, MyoD, Myf5, Myogenin, and MRF4). The results suggested the existence of PSNPs exacerbated the hatching inhibition of F1 embryos through decreasing the activity of enzyme, interfering with the cholinergic system, and affecting the muscle development.","RAYYAN-INCLUSION: {""Ana""=>""Excluded"", ""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Included""} | RAYYAN-LABELS: Prole,QUE: Fulltext | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",33610984,
rayyan-185167978,Photolytic degradation elevated the toxicity of polylactic acid microplastics to developing zebrafish by triggering mitochondrial dysfunction and apoptosis.,2021,7,5,Journal of hazardous materials,1873-3336 (Electronic),413,,125321,Zhang X and Xia M and Su X and Yuan P and Li X and Zhou C and Wan Z and Zou W,https://pubmed.ncbi.nlm.nih.gov/33582471/,eng,,Netherlands,"Biodegradable plastics (BPs), as alternatives to conventional plastics, are increasingly consumed, but pose potential threats to aquatic ecosystems. In addition, the impact of natural aging on the toxicity of BPs is poorly understood. In this study, the photodegradation of polylactic acid (PLA, a typical BP) microplastics (MPs) under ultraviolet irradiation in water for 90 days was investigated, and the toxicities of virgin and degraded PLA to infantile zebrafish were compared. The results revealed that the size of MPs was reduced from ~25.56 to ~11.22Â Âµm after degradation and nanoparticles were generated with a maximum yield of 7.13%. The formation of abundant oxygen-containing groups (i.e. CË­O and C-O-C) improved the hydrophilia and stability of MPs. Compared with pristine PLA, the efflux and detoxification of degraded PLA mediated by ABC transporters and P450 enzymes were slower, leading to higher bioaccumulation and skeletal development inhibition of zebrafish. Further, oxidative stress-triggered mitochondrial structural damage, depolarization, fission inhibition, and apoptosis were identified as crucial mechanisms underlying the elevated toxicity of PLA after degradation. These findings highlight the importance and necessity of considering natural degradation of BPs and related toxicity, which poses great implications for risk assessment and management of BPs.","RAYYAN-INCLUSION: {""Ana""=>""Included"", ""Querusche""=>""Included"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: ANA: Fulltext,MEC: Fulltext,QUE: Fulltext | RAYYAN-EXCLUSION-REASONS: 5 - Outcome | USER-NOTES: {""Querusche""=>[""MPs exhibited no lethal effects on zebrafish at concentrations up to 10 mg/L""]}",33582471,
